ASSET ID,DESCRIPTION,CONTROL SECTION,MUNICIPALITY,INTERSECTION TYPE,Intersection Type,x,y
6131,6131 McLaughlin Dr & NW 20 St,204,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8935231.305640401,2973517.503852589
6141,6141 SW 8 St / SW 13 Av / SW 13 Ct,44,Miami,SCOOT,SCOOT,-8929655.201027077,2970099.3196036173
6142,6142 NW 112 Av & NW 106 St,279,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8947765.989396825,2982928.359301958
6143,6143 NE 15 Av & NE 159 St,105,North Miami Beach,Fully Actuated,SUNRISE,-8924466.640749414,2989425.241438081
6144,6144 Old Dixie Hwy & SW 146 Ct & S Dade Bswy,178,Unincorporated Miami-Dade,SCOOT,ATSPM,-8953236.283720957,2939651.4141930835
6149,6149 Old Dixie Hwy & SW 308 St,290,Homestead,SCOOT,SCOOT,-8957439.109907644,2934929.028304931
6152,6152 S Dade Bswy & NE 2 Dr,181,Homestead,SCOOT,SCOOT,-8958378.581844635,2933812.297783467
6155,6155 Coral Reef Dr & SW 13800 Blk,281,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8951919.181562154,2952860.702867068
6156,6156 SW 32 Av & SW 27 St,151,Miami,Fully Actuated,SUNRISE,-8932953.451710748,2967129.696119274
6157,6157 W 24 Av & W 76 St,251,Hialeah,Fully Actuated,SUNRISE,-8942515.705801101,2985653.137761364
6159,6159 Coral Way & SW 147 Av,210,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8953669.355501965,2967282.588672906
6160,6160 NW 97 Av & NW 52 St,263,Doral,Fully Actuated,SUNRISE,-8944949.086417735,2976908.614691818
6161,6161 NW 199 St @ NW 100 Blk,133,Miami Gardens,SCOOT,SCOOT,-8928229.897436416,2993791.300570019
6162,6162 NW 27 Av & Burlington St & SR- 9 SB,59,Opa-Locka,SCOOT,SCOOT,-8932706.925792828,2987160.115626092
6164,6164 LeJeune Rd & NW 3 St,293,Miami,SCOOT,SUNRISE,-8934929.982703138,2971260.496430655
6165,6165 Ponce De Leon Blvd & San Lorenzo Av,49,Coral Gables,Traffic Responsive,SCOOT,-8934325.712677239,2965894.659719704
6211,6211 McFarlane Rd @ SW 2800 Blk,48,Miami,Traffic Responsive,SUNRISE,-8932369.66781074,2965287.5336261503
6217,6217 Kendall Dr & SW 162 Av-N Leg,164,Unincorporated Miami-Dade,SCOOT,SCOOT,-8956106.803732788,2960013.3111143783
6218,6218 S Miami Av & Samana Dr,162,Miami,Traffic Responsive,SUNRISE,-8929232.545410821,2967641.487997884
6219,6219 Bayshore Dr S & Fairview St E,162,Miami,Traffic Responsive,SUNRISE,-8930083.759915927,2966987.9733177447
6312,6312 NE 183 St & NE 31 Ct & NE 31 Av,38,Aventura,Fully Actuated,SUNRISE,-8920989.93156366,2992273.908455513
6313,6313 NE 34 Av & NE 213 St,38,Aventura,Fully Actuated,SUNRISE,-8920479.494962942,2995739.7558385236
6314,6314 NW 107 Av & NW 52 St,263,Doral,Fully Actuated,SUNRISE,-8946721.426294552,2977037.1230774573
6316,6316 Crandon Blvd & Sonesta Dr,190,Key Biscayne,Traffic Responsive,SCOOT,-8923706.527889183,2961464.0563449077
6317,6317 NW 17 Av & NW 131 St,102,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8930854.83997239,2985957.7745877216
6319,6319 Bird Rd & SW 152 Av,52,Unincorporated Miami-Dade,SCOOT,SCOOT,-8954507.925226111,2965469.967364817
6321,6321 SW 113 Pl & SW 112 St,165,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8947760.460157719,2957575.0608548024
6322,6322 SW 112 Av & SW 107 St,165,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8947383.732736975,2958177.795365695
6335,6335 Collins Av @ Fontainebleau Ent,20,Miami Beach,SCOOT,SCOOT,-8919288.96306517,2976426.279597455
6336,6336 I- 195 EB Off & N Miami Av,129,Miami,SCOOT,SCOOT,-8927307.214705028,2975706.1541095893
6337,6337 I- 195 WB On & N Miami Av & NE 38 St,129,Miami,SCOOT,SCOOT,-8927310.91719129,2975804.1432675547
6338,6338 Galloway Rd / Coral Way / SW 21 Ter,222,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8942930.020247912,2968000.9374249075
6339,6339 NW 2 Av & NW 103 St,32,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8928031.664139992,2982921.6253774576
6343,6343 Byron Av & 73 St,186,Miami Beach,SCOOT,SCOOT,-8919287.727418823,2981546.0719883954
6344,6344 Ocean Dr & 11 St,19,Miami Beach,SCOOT,SCOOT,-8920073.634118263,2972054.79116402
6345,6345 Ocean Dr & 7 St,19,Miami Beach,SCOOT,SCOOT,-8920193.19681735,2971457.59530861
6349,6349 SW 127 Av @ SW 8600 Blk,261,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8950244.646989947,2960508.802783404
6350,6350 NW 112 Av & NW 58 St,258,Doral,Fully Actuated,SUNRISE,-8947635.672121733,2977568.5808863733
6361,6361 Coral Reef Dr & SW 147 Av,281,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8953507.285455318,2952793.166936148
6362,6362 Sunset Dr & SW 157 Av,197,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8955269.67114327,2961833.605995538
6365,6365 W 32 Av & W 76 St,260,Hialeah,Fully Actuated,SUNRISE,-8944309.188588805,2985650.726064071
6368,6368 NW 102 Av & NW 25 St,254,Doral,Fully Actuated,SUNRISE,-8945755.72303275,2973945.898552293
6369,6369 E 4 Av & E 3 St,113,Hialeah,Fully Actuated,SUNRISE,-8935993.743964795,2977387.214752465
6370,6370 S Dade Bswy & SW 336 St,290,Florida City,SCOOT,SCOOT,-8959078.746932684,2931756.297226219
6371,6371 S Dade Bswy & SW 328 St,290,Homestead,SCOOT,SCOOT,-8959238.529363794,2932656.5542750675
6372,6372 S Dade Bswy & SW 324 St,290,Homestead,SCOOT,SCOOT,-8958997.903378885,2933108.5540078883
6373,6373 Old Dixie Hwy & SW 157 Av & S Dade Bswy,178,Unincorporated Miami-Dade,SCOOT,ATSPM,-8955093.7462728,2937581.2499343585
6374,6374 Old Dixie Hwy & SW 272 St & S Dade Bswy,178,Unincorporated Miami-Dade,SCOOT,ATSPM,-8953824.312233148,2939027.3979691765
6375,6375 NW 137 Av & NW 12 St,273,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8951992.15594115,2972156.568543863
6376,6376 Flagler St W & W 117 Av,72,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8948399.608806472,2970396.3522094423
6377,6377 Okee Frontage Rd & NW 95 St,147,Hialeah Gardens,SCOOT,SCOOT,-8942283.349741165,2981811.538942264
6378,6378 Miller Dr & SW 77 Ct,159,Unincorporated Miami-Dade,SCOOT,ATSPM,-8941190.329264548,2964153.355860376
6379,6379 SW 77 Av & SW 132 St,167,Pinecrest,Fully Actuated,SUNRISE,-8940949.182304423,2955554.1239130544
6380,6380 NW 14 Av & NW 28 St,142,Miami,Fully Actuated,SUNRISE,-8929997.161144454,2974612.154731694
6381,6381 NW 82 Pl & NW 74 St,83,Medley,Traffic Responsive,SUNRISE,-8942511.217399234,2979376.8159822887
6382,6382 Douglas Rd & NW 25 St,139,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8934090.826101147,2974205.0503246994
6383,6383 Okeechobee Rd & NW 107 Av,147,Hialeah Gardens,SCOOT,SCOOT,-8946984.536590211,2985583.7679039054
6389,6389 SW 117 Av & SW 114 Ct,35,Unincorporated Miami-Dade,SCOOT,ATSPM,-8947555.681275234,2946225.0204991284
6396,6396 Kendall Dr & SW 167 Av,164,Unincorporated Miami-Dade,SCOOT,SCOOT,-8956988.22478172,2959983.4578551413
6400,6400 I - 395 EB Off & NE 2 Av,26,Miami,SCOOT,SCOOT,-8926784.220152551,2972569.0432364237
