ASSET ID,DESCRIPTION,CONTROL SECTION,MUNICIPALITY,INTERSECTION TYPE,Intersection Type,x,y
4489,4489 Milam Dairy Rd & NW 12 St,94,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8940942.955092108,2972182.071412676
4490,4490 NW 22 Av & NW 14 St,65,Miami,Fully Actuated,SUNRISE,-8931306.583371587,2972735.242012597
4491,4491 US - 1 & SW 58 Av & SW 70 St,1,South Miami,Traffic Responsive,SCOOT,-8937561.544296034,2962716.4654919584
4492,4492 NW 12 Av & NW 103 St,54,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8929836.865530493,2982855.0904606706
4493,4493 SW 157 Av & SW 288 St,178,Unincorporated Miami-Dade,SCOOT,ATSPM,-8955091.392978765,2937205.4865809698
4494,4494 SW 8 St / SW 58 Av / SW 58 Ct,45,Miami,SCOOT,SCOOT,-8937885.97382,2969817.2024162523
4495,4495 Quail Roost Dr & SW 107 Av,174,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8946128.73460889,2949125.3836567467
4496,4496 SR-821 SB & SW 211 St,177,Cutler Bay,Fully Actuated,SUNRISE,-8946074.886031609,2946264.672966728
4497,4497 SW 112 Av @ SW 20900 Blk,177,Cutler Bay,Fully Actuated,SUNRISE,-8947009.988678586,2946345.945370073
4498,4498 Levante Av & Red Rd,1,South Miami,Traffic Responsive,SCOOT,-8937349.676588377,2963138.7864320246
4499,4499 Coral Reef Dr & SW 124 Av,171,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8949366.037871353,2952947.105751579
4500,4500 Coral Reef Dr & SW 107 Av,171,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8946327.071432441,2953084.0004553264
4501,4501 SR- 826 NB & NW 58 St,198,Doral,Fully Actuated,SUNRISE,-8941258.12951361,2977573.6365929153
4502,4502 SR- 826 SB & NW 58 St,198,Doral,Fully Actuated,SUNRISE,-8941494.623319022,2977572.006597318
4503,4503 Perimeter Rd & NW 62 Av,6,Unincorporated Miami-Dade,SCOOT,SCOOT,-8938644.833222765,2975218.9026364167
4504,4504 La Gorce Dr & 63 St,231,Miami Beach,SCOOT,ATSPM,-8919649.473462494,2979733.3856141292
4505,4505 Coral Way & SW 79 Av,150,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8941586.754669186,2967901.4765228904
4506,4506 Coral Reef Dr & SW 82 Av,167,Palmetto Bay,SCOOT,SUNRISE,-8941784.89000446,2953243.4736400656
4507,4507 NE 18 Av & NE 159 St,105,North Miami Beach,Fully Actuated,SUNRISE,-8923798.40320452,2989454.4306720006
4508,4508 Bird Rd & SW 84 Av,51,Unincorporated Miami-Dade,SCOOT,SCOOT,-8942476.810771018,2966072.3903195956
4509,4509 Ludlam Rd & W 46 St,224,Hialeah,Fully Actuated,SUNRISE,-8939707.827493127,2982240.9830211536
4510,4510 SW 102 Av & SW 8 St,0,Unincorporated Miami-Dade,SCOOT,SCOOT,-8945678.51739991,2969577.6389534418
4511,4511 Ludlam Rd & Miami Gardens Dr,84,Unincorporated Miami-Dade,SCOOT,SCOOT,-8939727.521024246,2991946.4879676676
4512,4512 Ludlam Rd & W 53 St,275,Hialeah,Fully Actuated,SUNRISE,-8939724.106855463,2983009.148080254
4515,4515 Hia-Hialeah Garden Blvd & Okeechobee Rd & NW 116 Way,279,Hialeah Gardens,SCOOT,SCOOT,-8945227.158052957,2984145.6831122832
4517,4517 US - 1 & NE 107 St,37,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8924611.54533058,2983454.315235617
4518,4518 SR-878 S & SW 72 Av,158,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8939997.618844341,2961426.5396785676
4519,4519 I- 95 SB & NW 103 St,32,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8928820.954951953,2982894.588262622
4520,4520 Flagler St W & W 97 Av,71,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8944875.097918177,2970499.527261462
4521,4521 SW 72 Av & SW 82 St,158,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8939989.323315887,2961259.865981974
4528,4528 Milam Dairy Rd & NW 74 St,227,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8940527.9404457,2979366.7268257537
4530,4530 US - 1 @ SW 14601 Blk,0,Palmetto Bay,SCOOT,SCOOT,-8943260.54006122,2953824.1467684084
4531,4531 South River Dr & NW 74 St,62,Medley,SCOOT,ATSPM,-8939690.391521286,2979436.2811694457
4533,4533 SR- 826 NB & NW 74 St,83,Medley,Traffic Responsive,SUNRISE,-8941321.337833678,2979371.3218005593
4534,4534 SR- 826 SB & NW 74 St,83,Medley,Traffic Responsive,SUNRISE,-8941554.271641772,2979368.3867061217
4535,4535 Coral Reef Dr @ SW 9200 Blk,12,Palmetto Bay,SCOOT,ATSPM,-8943646.957843637,2953189.863008456
4537,4537 NE 2 Av & NE 215 St,89,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8927617.145978514,2995734.6963149067
4545,4545 NW 27 Av & NW 132 St,59,Opa-Locka,SCOOT,SCOOT,-8932667.470825706,2986023.995714426
4547,4547 NW 62 St / NW 27 Av / NW 29 Av,57,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8932557.408131963,2978181.496617744
4549,4549 Collins Av & 178 St,91,Sunny Isles Beach,SCOOT,SCOOT,-8919061.928076891,2991829.7015280663
4550,4550 Ludlam Rd & W 79 St,96,Hialeah,Fully Actuated,SUNRISE,-8939846.18537504,2986004.5049055805
4551,4551 Ludlam Rd & W 33 St,224,Hialeah,Fully Actuated,SUNRISE,-8939670.473124798,2980716.2346174936
4552,4552 NW 25 Av & NW 7 St,56,Miami,Traffic Responsive,SCOOT,-8931944.380601723,2971791.214435988
4553,4553 SW 47 St / SW 129 Ct / SW 130 Av,201,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8950662.776355704,2964699.5824620663
4554,4554 Fontainebleau Blvd & NW 107 Av & NW 7 St,292,Sweetwater,Traffic Responsive,SUNRISE,-8946697.852165988,2971312.3644297686
4555,4555 NW 17 Av & NW 24 St,142,Miami,Fully Actuated,SUNRISE,-8930434.603328671,2974252.643412858
4557,4557 NW 17 Av & NW 114 St,102,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8930773.310690526,2984070.266456346
4558,4558 NW 17 Av & NW 127 St,102,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8930833.626930224,2985509.732176091
4559,4559 NW 54 St / NW 30 Pl / NW 31 Av,118,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8932993.632480951,2977269.1051180246
4560,4560 SW 107 Av & SW 4 St,72,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8946601.733351659,2969987.037460326
4561,4561 N Miami Av & N 49 St,129,Miami,Fully Actuated,SUNRISE,-8927348.067844953,2976908.557805326
4562,4562 Galloway Rd & SR- 836 EB,212,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8943048.53988337,2971961.917927839
4563,4563 SW 94 Av & SW 8 St,0,Unincorporated Miami-Dade,SCOOT,SCOOT,-8944325.738457503,2969604.9320791033
4564,4564 Coral Way & SW 122 Av,210,Unincorporated Miami-Dade,SCOOT,ATSPM,-8949209.812097974,2967449.129237421
4565,4565 SW 82 Av & SW 8 St,0,Unincorporated Miami-Dade,SCOOT,SCOOT,-8942064.940900229,2969655.847410295
4567,4567 Douglas Rd & SW 28 St-W Leg,63,Coral Gables,Fully Actuated,SUNRISE,-8933854.493933126,2966807.112450857
4568,4568 Sunset Dr & SW 117 Av,237,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8948096.883243624,2962058.6000008
4569,4569 NW 82 Av & NW 36 St Ext,257,Doral,Traffic Responsive,ATSPM,-8942225.049497446,2975542.9944591676
4571,4571 NW 36 St Ext @ NW 8400 Blk,257,Doral,Traffic Responsive,ATSPM,-8942756.087996326,2975542.8534927457
4572,4572 NW 7 Av & NW 215 St,135,Miami Gardens,SCOOT,ATSPM,-8929476.05011776,2995660.311862208
4573,4573 SW 72 Av @ SW 2600 Blk,150,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8940232.124483647,2967676.5673018326
4575,4575 NW 79 Av & NW 41 St,255,Doral,Fully Actuated,SUNRISE,-8941778.636075467,2975784.0403691777
4578,4578 Crandon Blvd @ Key Colony Club,190,Key Biscayne,Traffic Responsive,SCOOT,-8923697.723630656,2961672.661082534
4579,4579 US - 1 & SE 5 St,223,Miami,SCOOT,SCOOT,-8926724.496132545,2970428.232848511
4581,4581 SW 82 Av & SW 104 St,166,Unincorporated Miami-Dade,Fully Actuated,ATSPM,-8941962.75628685,2958721.337264812
4582,4582 SW 19 Av & SW 6 St,44,Miami,SCOOT,ATSPM,-8930792.256154666,2970288.8972525047
4583,4583 SW 77 Av & SW 128 St,167,Pinecrest,Fully Actuated,SUNRISE,-8940964.710260192,2956016.8072113325
4585,4585 NW 30 Av & NW 11 St,56,Miami,Fully Actuated,SUNRISE,-8932721.524230849,2972233.139096779
4586,4586 SW 132 Av & SW 47 St,201,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8950904.676948784,2964686.745465339
4587,4587 US - 1 @ NE 18200 Blk,277,Aventura,SCOOT,SCOOT,-8922028.162813298,2992152.5142043885
4588,4588 SW 132 Av & SW 104 St,240,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8951002.685968062,2958397.795532603
4589,4589 W 49 St @ W 500 Blk,53,Hialeah,Fully Actuated,SUNRISE,-8938180.673247563,2982575.1027745493
4590,4590 SW 107 Av & SW 32 St,149,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8946493.416147534,2966861.4264595215
4592,4592 NW 107 Av & NW 12 St,292,Sweetwater,Traffic Responsive,SUNRISE,-8946602.662869409,2972378.6436584927
4593,4593 NW 22 Av & NW 32 St,141,Miami,Fully Actuated,SUNRISE,-8931375.435589837,2975029.508532723
4594,4594 LeJeune Rd & E 17 St,5,Hialeah,Traffic Responsive,SUNRISE,-8935155.76200756,2979014.9304382484
4595,4595 Miller Dr & SW 137 Av,201,Unincorporated Miami-Dade,Fully Actuated,ATSPM,-8951768.49838622,2963749.4093427896
4596,4596 Galloway Rd & NW 58 St,258,Doral,Traffic Responsive,SUNRISE,-8943165.6880627,2977578.9396450953
4598,4598 Kendall Dr & SW 133 Av & SW 133 Av Rd,164,Unincorporated Miami-Dade,SCOOT,SCOOT,-8951056.71043014,2960190.5518829687
4599,4599 NW 107 Av & NW 14 St,292,Sweetwater,Traffic Responsive,SUNRISE,-8946609.731657075,2972621.180432373
4600,4600 SW 107 Av & SW 84 St,17,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8946295.426640794,2960793.526915847
4603,4603 NE 26 Av & NE 203 St,38,Unincorporated Miami-Dade,SCOOT,SCOOT,-8922205.992360257,2994563.1394955483
4604,4604 Kendall Dr @ SW 13800 Blk,164,Unincorporated Miami-Dade,SCOOT,SCOOT,-8952302.847526757,2960146.4669240965
4605,4605 Collins Av & 189 St,91,Sunny Isles Beach,SCOOT,SCOOT,-8919022.235999255,2992951.9150521094
4606,4606 Collins Av & SR-856,91,Sunny Isles Beach,SCOOT,SCOOT,-8918990.966354292,2993336.2614651043
4607,4607 Ives Dairy Rd @ NE 800 Blk,89,Unincorporated Miami-Dade,SCOOT,SCOOT,-8926375.32362536,2994369.8716574716
4608,4608 SR- 836 EB Off & NW 107 Av SB,292,Sweetwater,Traffic Responsive,SUNRISE,-8946673.990833133,2971622.625625578
4609,4609 Coral Way / SW 129 Av / SW 130 Av,210,Unincorporated Miami-Dade,SCOOT,ATSPM,-8950635.86820839,2967395.8697161274
4610,4610 Miller Dr & SW 132 Av,201,Unincorporated Miami-Dade,Fully Actuated,ATSPM,-8950876.760246882,2963795.9786895826
4611,4611 Sunset Dr & SW 142 Av,197,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8952593.905693775,2961936.517081736
4612,4612 NW 12 Av & NW 175 St,208,Miami Gardens,Fully Actuated,SUNRISE,-8930136.55207124,2990974.0781285833
4613,4613 Hardee Rd & LeJeune Rd,215,Coral Gables,Fully Actuated,SUNRISE,-8934625.344671438,2963537.285987454
4614,4614 Red Rd & NW 11 St,79,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8937671.756157894,2972107.2355959197
4616,4616 Ludlam Rd & Mediterranean Blvd S,92,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8940041.301725725,2990440.4417277565
4618,4618 SW 137 Av & SW 47 St,201,Unincorporated Miami-Dade,Fully Actuated,ATSPM,-8951802.817072038,2964655.925104018
4619,4619 NW 27 Av & NW 199 St,60,Miami Gardens,SCOOT,SCOOT,-8932953.757839346,2993556.579845118
4620,4620 NW 5 Av & NW 36 St,129,Miami,SCOOT,SCOOT,-8928209.274387551,2975591.3324198537
4621,4621 Milam Dairy Rd & NW 16 St,209,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8940551.995474465,2973071.806733835
4623,4623 NW 169 St & NW 75 Pl & NW 77 Ct,282,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8941779.794911366,2990091.7317443267
4624,4624 NW 22 Av & NW 139 St,42,Opa-Locka,Fully Actuated,SUNRISE,-8931789.918129079,2986841.920375152
4625,4625 Ludlam Rd & Windmill Gate Dr,92,Miami Lakes,Fully Actuated,SUNRISE,-8939989.992346028,2989550.732165109
4631,4631 Alton Rd & 12 St,8,Miami Beach,SCOOT,SCOOT,-8921251.621422617,2972197.533375241
4633,4633 SW 182 Av & SW 344 St,290,Florida City,Fully Actuated,SUNRISE,-8959588.195016325,2930847.324610328
4634,4634 SW 162 Av & SW 312 St,290,Homestead,SCOOT,ATSPM,-8955962.31103374,2934494.1613720506
4635,4635 Ives Dairy Rd & NE 195 St,89,Unincorporated Miami-Dade,SCOOT,SCOOT,-8927017.47233439,2993884.072408745
4637,4637 Coral Reef Dr & SW 137 Av,281,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8951708.680857845,2952870.5367841963
4638,4638 NW 22 Av & NW 162 Ter,42,Miami Gardens,Fully Actuated,SUNRISE,-8931879.140700947,2989495.482347013
4639,4639 NW 22 Av & NW 158 St,42,Miami Gardens,Fully Actuated,SUNRISE,-8931863.82202582,2988975.6903003473
4642,4642 Quail Roost Dr & SW 113 Av,174,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8947258.566214722,2948992.2335632853
4643,4643 Red Rd & NW 163 St,40,Miami Lakes,SCOOT,ATSPM,-8938177.906958217,2989322.332619068
4646,4646 Ludlam Rd & W 56 St,275,Hialeah,Fully Actuated,SUNRISE,-8939741.98587888,2983408.2846753737
4647,4647 W 16 Av & W 56 St,241,Hialeah,Fully Actuated,SUNRISE,-8940637.086980034,2983411.1339758346
4648,4648 Aventura Blvd & Country Club Dr,38,Aventura,Fully Actuated,SUNRISE,-8921096.801614407,2994341.9998668544
4649,4649 Ocean Dr & 5 St,18,Miami Beach,SCOOT,SCOOT,-8920244.437178962,2971197.457242552
4651,4651 NW 32 Av & NW 135 St,100,Opa-Locka,Fully Actuated,SUNRISE,-8933582.006083563,2986324.592546244
4652,4652 Kendall Dr & SW 142 Av,164,Unincorporated Miami-Dade,SCOOT,SCOOT,-8952854.837467,2960122.2609544815
4653,4653 NW 32 Av & NW 119 St,58,Unincorporated Miami-Dade,SCOOT,SCOOT,-8933539.356247054,2984543.0319057438
4655,4655 SR - 856 & US - 1,38,Aventura,SCOOT,SCOOT,-8921903.866809465,2993528.2329529235
4656,4656 NE 2 Av / NE 204 St / NE 202 Ter,89,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8927657.738630831,2994267.3204209595
4657,4657 SW 8 St / SW 60 Av / SW 60 Ct,45,Miami,SCOOT,SCOOT,-8938258.654777253,2969804.377013962
4658,4658 Sunset Dr & SW 127 Av,197,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8949917.133916084,2962027.9037478752
4659,4659 NW 78 Av & NW 12 St,94,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8941472.549777191,2972182.5028688335
4660,4660 NW 82 Av & NW 12 St,94,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8942137.993202867,2972180.7411926226
4661,4661 Red Rd & W 16 St,39,Hialeah,Fully Actuated,SUNRISE,-8937817.829593712,2978786.9020580617
4662,4662 Ludlam Rd & W 44 Pl,224,Hialeah,Fully Actuated,SUNRISE,-8939704.707207803,2982061.6583158183
4663,4663 Ludlam Rd & W 37 St,224,Hialeah,Fully Actuated,SUNRISE,-8939683.018831411,2981163.41882387
4664,4664 Ives Dairy Rd & San Simeon Way & NE 10 Av Rd,89,Unincorporated Miami-Dade,SCOOT,SCOOT,-8926226.635294702,2994509.1088331295
4665,4665 W 21 Ct & W 68 St,225,Hialeah,Fully Actuated,SUNRISE,-8941930.381239342,2984729.371751904
4666,4666 SR- 826 NB & W 68 St,225,Hialeah,Fully Actuated,SUNRISE,-8941393.57639084,2984734.0574996495
4667,4667 Galloway Rd & NW 53 St,258,Doral,Traffic Responsive,SUNRISE,-8943145.568177935,2976777.6081604185
4669,4669 US - 1 & NE 195 St,38,Aventura,SCOOT,SCOOT,-8921910.739674825,2993752.3799317796
4670,4670 US - 1 & NE 196 St,38,Aventura,SCOOT,SCOOT,-8921918.967298388,2993903.6913678646
4671,4671 SE 2 Av SB / SE 3 St / SE 4 St,228,Miami,SCOOT,SCOOT,-8926718.882290626,2970732.2476603393
4672,4672 N Miami Blvd & NE 14 Av Rd,108,North Miami,SCOOT,ATSPM,-8924430.57880037,2985494.417003601
4674,4674 SW 62 Av & SW 64 St,226,South Miami,Fully Actuated,SUNRISE,-8938260.626245435,2963369.056318836
4677,4677 SW 62 Av & SW 70 St,226,South Miami,Traffic Responsive,SCOOT,-8938232.085041191,2962704.737204726
4678,4678 Coral Way & SW 31 Rd,151,Miami,Traffic Responsive,SUNRISE,-8929217.12432176,2968451.252507239
4679,4679 SW 27 Av & SW 27 Ter,34,Miami,Traffic Responsive,ATSPM,-8932041.932097895,2967004.774389372
4680,4680 US - 1 & SW 16 Av,34,Miami,Traffic Responsive,SCOOT,-8930021.031382864,2967723.8795087617
4681,4681 Datran Dr & US - 1,1,Pinecrest,SCOOT,SCOOT,-8940499.757690217,2959962.5551746706
4682,4682 Dadeland Blvd & S Dadeland Blvd,280,Unincorporated Miami-Dade,Fully Actuated,ATSPM,-8940447.716941465,2960312.556080072
4683,4683 US - 1 & SW 70 Av,1,Pinecrest,Traffic Responsive,SCOOT,-8939714.894054405,2960758.5665656957
4684,4684 SW 70 Av & SW 80 St,158,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8939628.660410862,2961502.2945603016
4686,4686 SW 59 Pl & SW 70 St,226,South Miami,Traffic Responsive,SCOOT,-8937899.303215828,2962719.4936228385
4689,4689 Bird Rd & SW 38 Av,34,Miami,Traffic Responsive,SCOOT,-8934059.243872542,2966295.853841131
4690,4690 Douglas Rd & Peacock Av,34,Miami,Traffic Responsive,SCOOT,-8933830.210699406,2966186.9546330366
4691,4691 NW 32 Av & NW 52 St,118,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8933261.867925964,2977032.515231904
4692,4692 NW 32 Av & NW 83 St,114,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8933392.839759663,2980449.332875965
4693,4693 NW 31 Av & NW 79 St,115,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8933153.457213467,2979998.92975756
4696,4696 NW 13 Av & NW 20 St,143,Miami,Fully Actuated,SUNRISE,-8929728.705286847,2973704.290646452
4697,4697 NW 107 Av & NW 25 St,265,Doral,Traffic Responsive,SUNRISE,-8946645.946113817,2973949.05882374
4698,4698 NW 19 Av & NW 20 St,143,Miami,Fully Actuated,SUNRISE,-8930871.770553743,2973669.3452929077
4699,4699 SR- 826 SB & W 68 St,225,Hialeah,Fully Actuated,SUNRISE,-8941625.980318157,2984733.005773726
4700,4700 LeJeune Rd & E 43 St,283,Hialeah,Fully Actuated,SUNRISE,-8935246.596485656,2981979.3692327477
4701,4701 NW 43 Rd & NW 173 Dr,192,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8935809.846392393,2990658.971015348
4702,4702 Galloway Rd & SW 128 St,166,Unincorporated Miami-Dade,Traffic Responsive,ATSPM,-8942784.995441696,2955953.23319563
4703,4703 Miller Dr & SW 127 Av,201,Unincorporated Miami-Dade,Fully Actuated,ATSPM,-8949984.17273983,2963817.004196903
4704,4704 Flagler Av & SW 308 St,290,Homestead,SCOOT,SCOOT,-8957288.784067279,2934933.198799928
4705,4705 NE 14 Av & NE 159 St,105,North Miami Beach,Fully Actuated,SUNRISE,-8924690.100155648,2989410.831882317
4706,4706 US - 1 SB @ SW 6800 Blk,1,Pinecrest,Traffic Responsive,SCOOT,-8939608.111946056,2960852.1719440343
4707,4707 NW 32 Av & NW 33 St,155,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8933193.873980988,2975078.4012279757
4708,4708 Milam Dairy Rd & NW 19 St,209,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8940380.56902462,2973373.7188978717
4709,4709 Okeechobee Rd & NW 95 St,147,Hialeah Gardens,SCOOT,SCOOT,-8942330.870918589,2981746.884477821
4710,4710 SR-826 & NE 26 Av,80,North Miami Beach,SCOOT,SCOOT,-8921961.913244743,2989929.843548869
4712,4712 US - 1 & SW 184 St,12,Palmetto Bay,SCOOT,SCOOT,-8944986.562124308,2949449.1058421065
4713,4713 Homestead Av & SW 184 St,12,Unincorporated Miami-Dade,SCOOT,ATSPM,-8945271.623510359,2949439.323579269
4714,4714 SW 107 Av & SW 184 St,174,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8946131.251542578,2949412.288771263
4715,4715 Kendall Dr & Mills Dr,164,Unincorporated Miami-Dade,SCOOT,SCOOT,-8948494.967308676,2960283.2716700085
4717,4717 SW 112 Av & SW 184 St,174,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8948864.06266513,2949293.4310016944
4720,4720 Ponce De Leon Blvd / Dickinson Dr / Merrick St,73,Coral Gables,Traffic Responsive,SCOOT,-8936372.68107743,2963871.676587389
4722,4722 NW 12 Av & NW 33 St,148,Miami,Fully Actuated,SUNRISE,-8929562.494155142,2975240.439124779
4723,4723 E 2 Av & E 21 St,111,Hialeah,Traffic Responsive,SUNRISE,-8936512.527300932,2979396.42782836
4726,4726 NW 29 Av & NW 54 St,57,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8932592.680825816,2977285.397324781
4727,4727 NW 25 Av & NW 62 St,57,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8932176.357062198,2978186.64776731
4728,4728 Okeechobee Rd & W 19 St,62,Hialeah,SCOOT,SCOOT,-8939156.08356896,2979103.2794811116
4732,4732 Galloway Rd & NW 13 Ter,212,Doral,Traffic Responsive,SUNRISE,-8943031.444549168,2972495.0572487554
4733,4733 Collins Av & 170 St,91,Sunny Isles Beach,SCOOT,SCOOT,-8919112.691991083,2990927.199445892
