ASSET ID,DESCRIPTION,CONTROL SECTION,MUNICIPALITY,INTERSECTION TYPE,Intersection Type,x,y
2523,2523 Miami Gardens Dr & NW 2 Av,133,Miami Gardens,SCOOT,SCOOT,-8928400.964324309,2991967.837432145
2524,2524 Miami Gardens Dr & W Dixie Hwy,38,Unincorporated Miami-Dade,SCOOT,SCOOT,-8922112.419422686,2992579.517944727
2526,2526 Miami Gardens Dr & NE 22 Av,88,North Miami Beach,SCOOT,SCOOT,-8923006.653345007,2992539.2226632065
2528,2528 Griffing Blvd & NE 6 Av & NE 113 St,90,Biscayne Park,Fully Actuated,SUNRISE,-8926217.18538313,2984126.940885038
2532,2532 NE 7 Av / NE 131 St / NE 132 St,43,North Miami,SCOOT,ATSPM,-8926119.148533976,2986255.3382950407
2533,2533 N Miami Blvd / NE 12 Av / NE 13 Av,108,North Miami,SCOOT,ATSPM,-8924806.230874833,2985565.595508233
2534,2534 Bayshore Dr N & N Miami Blvd & Broad Cswy,206,North Miami,Fully Actuated,SUNRISE,-8922462.38563784,2985400.4153335458
2535,2535 Griffing Blvd & W Dixie Hwy,107,North Miami,Fully Actuated,SUNRISE,-8926773.952042721,2985086.325603347
2536,2536 Opa-Locka Blvd & NW 7 Av,32,North Miami,Traffic Responsive,SCOOT,-8929087.083119007,2986669.003833426
2537,2537 N Miami Blvd & US - 1,37,North Miami,Traffic Responsive,SCOOT,-8923785.364352563,2985390.0596947703
2538,2538 N Miami Blvd & NE 16 Av,37,North Miami,Traffic Responsive,ATSPM,-8924065.998562463,2985374.877047295
2539,2539 NE 6 Av & NE 123 St,245,North Miami,SCOOT,ATSPM,-8926305.762301954,2985271.5438975715
2540,2540 Griffing Blvd & N Miami Blvd & NE 3 Av,108,North Miami,SCOOT,SCOOT,-8926989.054694781,2985463.344959826
2542,2542 N Miami Blvd & NE 10 Av,108,North Miami,SCOOT,SCOOT,-8925419.850624764,2985538.1055646683
2543,2543 N Miami Blvd & NE 8 Av,108,North Miami,SCOOT,SCOOT,-8925866.188349487,2985518.6525259423
2544,2544 N Miami Blvd & NE 7 Av,108,North Miami,SCOOT,SCOOT,-8926092.400686728,2985509.6208109604
2545,2545 N Miami Blvd & NE 6 Av & W Dixie Hwy E,245,North Miami,SCOOT,SCOOT,-8926319.213036025,2985495.9303305065
2546,2546 N Miami Blvd & NE 2 Av,108,North Miami,SCOOT,SCOOT,-8927204.27311911,2985452.4398772614
2547,2547 N Miami Av & N Miami Blvd,108,North Miami,SCOOT,SCOOT,-8927674.582382983,2985429.7821287713
2548,2548 N Miami Blvd & NW 7 Av & NW 125 St,32,North Miami,Traffic Responsive,SCOOT,-8929031.221885331,2985361.877149946
2549,2549 US - 1 & NE 126 St,37,North Miami,Traffic Responsive,SCOOT,-8923679.495064039,2985783.1806823914
2551,2551 W Dixie Hwy & NE 7 Av & NE 128 St,108,North Miami,SCOOT,ATSPM,-8926104.82616829,2985809.5549381487
2553,2553 NE 6 Av & NE 131 St,43,North Miami,SCOOT,ATSPM,-8926340.075421795,2986172.4774040673
2554,2554 NW 7 Av & NW 131 St,32,North Miami,Traffic Responsive,SCOOT,-8929059.199812952,2986037.395892615
2555,2555 W Dixie Hwy & NE 135 St,43,North Miami,SCOOT,SCOOT,-8925469.499117658,2986662.7495674435
2556,2556 W Dixie Hwy & NE 12 Av & NE 139 St,106,North Miami,Fully Actuated,SUNRISE,-8925036.566486012,2987141.926418364
2557,2557 NE 2 Av / NE 104 St / NE 105 St,55,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8927120.51188146,2983129.067059325
2560,2560 NE 103 St / NE 5 Av / NE 6 Av,32,Miami Shores,Fully Actuated,SUNRISE,-8926395.61494214,2982980.0038923817
2561,2561 US - 1 & NE 6 Av,37,Miami Shores,Traffic Responsive,SCOOT,-8926148.870838018,2981340.8324246192
2562,2562 NE 2 Av & NE 95 St,55,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8927089.400310172,2982056.7742519584
2563,2563 N Miami Av & N 95 St,55,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8927539.183373138,2982041.230123402
2564,2564 US - 1 & NE 96 St,37,Miami Shores,Traffic Responsive,SCOOT,-8925496.235832954,2982242.8745680046
2565,2565 NE 10 Av & NE 96 St,37,Miami Shores,Traffic Responsive,ATSPM,-8925283.545474261,2982249.5772520094
2566,2566 NE 6 Av & NE 96 St,90,Miami Shores,Fully Actuated,SUNRISE,-8926186.138377145,2982216.8803563304
2567,2567 NE 2 Av & NE 96 St,55,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8927091.082347678,2982186.7381636985
2568,2568 NE 2 Av & NE 98 St,55,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8927100.284016786,2982405.286241559
2569,2569 NE 2 Av & NE 103 St,32,Miami Shores,Fully Actuated,SUNRISE,-8927117.835760899,2982947.051742482
2570,2570 N Miami Av & N 103 St,32,Miami Shores,Fully Actuated,SUNRISE,-8927574.257918295,2982933.269637617
2571,2571 N Miami Av & N 115 St,107,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8927627.12020489,2984300.7392177945
2573,2573 Granada Blvd / Benevento Av / Pisano Av,73,Coral Gables,Traffic Responsive,SCOOT,-8935895.916396284,2964674.9340543444
2574,2574 Grand Av / Jefferson St / Lincoln Dr,48,Coral Gables,Traffic Responsive,SUNRISE,-8934392.86170728,2965361.795921292
2575,2575 Coral Way / Galiano St / Ponce De Leon Blvd,63,Coral Gables,SCOOT,SCOOT,-8934240.03785754,2968102.15029973
2576,2576 Coral Way / Ponce De Leon Blvd / Salzedo St,63,Coral Gables,SCOOT,SCOOT,-8934466.042027332,2968088.8233768456
2579,2579 University Dr / Campo Sano Av / Pisano Av,218,Coral Gables,Fully Actuated,SUNRISE,-8935977.70059978,2964983.572219588
2581,2581 Andaluisa Av & Douglas Rd & SW 22 Ter,63,Coral Gables,SCOOT,SCOOT,-8933898.155663807,2968014.8636858016
2582,2582 Andaluisa Av & Galiano St,63,Coral Gables,SCOOT,SCOOT,-8934130.33138617,2967998.286394314
2583,2583 Andaluisa Av & Salzedo St,63,Coral Gables,SCOOT,SCOOT,-8934579.872885838,2967971.26568413
2584,2584 Andaluisa Av & LeJeune Rd,64,Coral Gables,SCOOT,SCOOT,-8934801.837271312,2967954.768775883
2585,2585 Alhambra Cir & Ponce De Leon Blvd,63,Coral Gables,SCOOT,SCOOT,-8934360.571262587,2968414.9205741775
2586,2586 Alhambra Cir & Salzedo St,63,Coral Gables,SCOOT,SCOOT,-8934588.863047915,2968394.6696020737
2587,2587 Alhambr Cir & LeJeune Rd,64,Coral Gables,SCOOT,SCOOT,-8934813.356612219,2968376.9115556586
2588,2588 Alhambra Cir & Granada Blvd & Majorca Av,45,Coral Gables,Fully Actuated,SUNRISE,-8936194.729079032,2968663.0822224854
2589,2589 Almeria Av & Ponce De Leon Blvd,63,Coral Gables,SCOOT,ATSPM,-8934341.409838635,2967793.1858270466
2590,2590 Aragon Av & Ponce De Leon Blvd,63,Coral Gables,SCOOT,SCOOT,-8934354.14478838,2968210.8152892566
2591,2591 Aragon Av & Salzedo St,63,Coral Gables,SCOOT,SCOOT,-8934586.202512085,2968193.1143179247
2592,2592 Aragon Av & LeJeune Rd,64,Coral Gables,SCOOT,SCOOT,-8934808.150199633,2968180.421342963
2594,2594 Bird Rd & Ponce De Leon Blvd,49,Coral Gables,Traffic Responsive,SCOOT,-8934343.97352651,2966283.3874155977
2595,2595 Bird Rd & LeJeune Rd,49,Coral Gables,Traffic Responsive,SCOOT,-8934735.435195053,2966270.0707935076
2596,2596 Bird Rd & Riviera Dr,49,Coral Gables,Traffic Responsive,SCOOT,-8934977.313524233,2966259.6038579303
2597,2597 Bird Rd & Granada Blvd & University Dr E,49,Coral Gables,SCOOT,SCOOT,-8936020.426133541,2966216.4435834656
2598,2598 Bird Rd & University Rd W,49,Coral Gables,SCOOT,SCOOT,-8936196.790716002,2966208.982056575
2599,2599 Bird Rd & Red Rd,49,Coral Gables,SCOOT,SCOOT,-8937454.473870203,2966177.7408156325
2601,2601 Blue Rd & Granada Blvd,218,Coral Gables,Fully Actuated,SUNRISE,-8935772.083481532,2965306.7670525424
2602,2602 Blue Rd & University Dr,218,Coral Gables,Fully Actuated,SUNRISE,-8935949.142697614,2965301.8626190983
2604,2604 Coral Way & LeJeune Rd,64,Coral Gables,SCOOT,SCOOT,-8934811.886081744,2968067.1218874836
2606,2606 Coral Way & Granada Blvd,150,Coral Gables,SCOOT,SUNRISE,-8936174.957624272,2968003.5254244693
2607,2607 Alhambra Cir & Coral Way,150,Coral Gables,SCOOT,SUNRISE,-8937285.84487916,2967965.3753415244
2608,2608 Giralda Av & Ponce De Leon Blvd,63,Coral Gables,SCOOT,SCOOT,-8934359.933401903,2968305.911719186
2609,2609 Giralda Av & Salzedo St,63,Coral Gables,SCOOT,SCOOT,-8934588.20181014,2968285.6596615203
2611,2611 Ponce De Leon Blvd & Stanford Dr,73,Coral Gables,Traffic Responsive,SCOOT,-8936076.644702781,2964137.382185504
2613,2613 Coral Way & Galiano St,63,Coral Gables,SCOOT,SCOOT,-8934134.977861714,2968108.3793395213
2614,2614 Coral Way & Ponce De Leon Blvd,63,Coral Gables,SCOOT,SCOOT,-8934351.10020031,2968093.801660265
2615,2615 Coral Way & Salzedo St,63,Coral Gables,SCOOT,SCOOT,-8934579.250609886,2968082.805687447
2616,2616 Douglas Rd & Ponce De Leon Blvd,4,Miami,SCOOT,SUNRISE,-8933985.669481492,2970640.065144038
2617,2617 Grand Av & LeJeune Rd & Ponce De Leon Blvd,34,Coral Gables,Traffic Responsive,SCOOT,-8934693.567934565,2965358.4632664053
2618,2618 Granada Blvd & Ponce De Leon Blvd,73,Coral Gables,Traffic Responsive,SCOOT,-8935761.802013362,2964419.6806489946
2619,2619 Alhambra Cir & Sevilla Av,150,Coral Gables,Fully Actuated,SUNRISE,-8937251.371459251,2967502.710278053
2620,2620 Grand Av & US - 1,34,Coral Gables,Traffic Responsive,SCOOT,-8934543.70963606,2965359.2652288945
2621,2621 LeJeune Rd & US - 1,34,Coral Gables,Traffic Responsive,SCOOT,-8934690.075842138,2965249.3102779076
2622,2622 Riviera Dr & US - 1,1,Coral Gables,Traffic Responsive,SCOOT,-8935147.313971404,2964866.2617936516
2623,2623 Granada Blvd & US - 1,1,Coral Gables,Traffic Responsive,SCOOT,-8935714.37434431,2964367.159881429
2624,2624 Agusto St & US - 1 & Stanford Dr,1,Coral Gables,Traffic Responsive,SCOOT,-8936033.843471767,2964081.4670466688
2625,2625 Ponce De Leon Blvd & SW 8 St,77,Miami,SCOOT,SCOOT,-8934393.901431326,2969950.8784840987
2626,2626 Granada Blvd & SW 8 St,45,Miami,SCOOT,SCOOT,-8936240.57489812,2969881.8957159915
2627,2627 LeJeune Rd & University Dr,64,Coral Gables,SCOOT,ATSPM,-8934770.35500612,2967169.9227169394
2628,2628 Segovia St & University Dr,64,Coral Gables,SCOOT,ATSPM,-8935203.33661834,2966700.653869114
2629,2629 Ponce De Leon Blvd & Valencia Av,63,Coral Gables,SCOOT,ATSPM,-8934343.042895567,2967886.693889303
2631,2631 Douglas Rd & SW 8 St,77,Miami,SCOOT,SCOOT,-8933961.365097068,2969965.5161035736
2632,2632 SW 62 Av & SW 8 St,45,Miami,SCOOT,SCOOT,-8938496.27290952,2969795.4662336386
2633,2633 Ludlam Rd & SW 8 St,0,Miami,SCOOT,SCOOT,-8939389.366920257,2969769.1714906213
2634,2634 SW 74 Av & SW 8 St,0,Miami,SCOOT,SCOOT,-8940706.371117909,2969721.936742716
2635,2635 Coral Way & Douglas Rd,63,Coral Gables,SCOOT,SCOOT,-8933902.966892198,2968132.8209307105
2636,2636 Abbott Av & 69 St,21,Miami Beach,SCOOT,SCOOT,-8919168.794788053,2981037.6327355863
2637,2637 Abbott Av & 71 St,21,Miami Beach,SCOOT,SCOOT,-8919176.577133656,2981267.4515460213
2638,2638 Abbott Av & 72 St,21,Miami Beach,SCOOT,SCOOT,-8919181.60877464,2981391.962983729
2639,2639 Allison Rd & 63 St,231,Miami Beach,SCOOT,ATSPM,-8919311.066663263,2979790.3326719427
2640,2640 Alton Rd & 5 St,18,Miami Beach,SCOOT,SCOOT,-8921216.245201638,2971168.5553580793
2641,2641 Alton Rd & 6 St,8,Miami Beach,SCOOT,SCOOT,-8921227.60201609,2971327.6091418257
2642,2642 Alton Rd & 8 St,8,Miami Beach,SCOOT,SCOOT,-8921236.661196249,2971632.386797348
2643,2643 Alton Rd & 11 St,8,Miami Beach,SCOOT,SCOOT,-8921249.12897922,2972073.328794193
2644,2644 Alton Rd & 15 St,274,Miami Beach,SCOOT,SCOOT,-8921269.036243757,2972765.8221893106
2645,2645 Alton Rd & 16 St,274,Miami Beach,SCOOT,SCOOT,-8921273.113876706,2972958.6042567836
2646,2646 Alton Rd & Lincoln Rd,274,Miami Beach,SCOOT,SCOOT,-8921278.60415399,2973148.782642661
2647,2647 Alton Rd & 17 St,274,Miami Beach,SCOOT,SCOOT,-8921286.220633551,2973346.865084849
2648,2648 Alton Rd & Dade Blvd,274,Miami Beach,SCOOT,SCOOT,-8921288.949074272,2973512.984896598
2649,2649 Alton Rd & Chase Av & N Bay Rd,235,Miami Beach,Fully Actuated,ATSPM,-8920738.927262625,2975414.1195655195
2650,2650 Alton Rd & Art Godfrey,10,Miami Beach,SCOOT,SCOOT,-8920678.242555413,2975930.9626861652
2651,2651 Alton Rd & Sullivan Dr & 43 St,235,Miami Beach,Traffic Responsive,SCOOT,-8920909.504344758,2976177.2544586137
2652,2652 Alton Rd & 47 St,235,Miami Beach,Traffic Responsive,ATSPM,-8920640.86703638,2977158.553810124
2653,2653 Byron Av & 85 St,186,Miami Beach,Fully Actuated,ATSPM,-8919336.746956592,2982976.041217677
2655,2655 Art Godfrey Rd & Chase Av,10,Miami Beach,SCOOT,SCOOT,-8920218.84730673,2976040.471686685
2658,2658 Collins Av & 5 St,18,Miami Beach,SCOOT,SCOOT,-8920364.455174766,2971190.896831187
2659,2659 Collins Av & 8 St,19,Miami Beach,SCOOT,SCOOT,-8920280.054963237,2971627.464179262
2660,2660 Collins Av & 10 St,19,Miami Beach,SCOOT,SCOOT,-8920219.481575517,2971927.7914109197
2661,2661 Collins Av & 11 St,19,Miami Beach,SCOOT,SCOOT,-8920191.836493172,2972077.9857670562
2662,2662 Collins Av & 14 St,19,Miami Beach,SCOOT,SCOOT,-8920123.4918918,2972511.4529416543
2663,2663 Collins Av & Espanola Way,19,Miami Beach,SCOOT,SCOOT,-8920092.545073358,2972719.7943187105
2664,2664 Collins Av & Lincoln Rd,19,Miami Beach,SCOOT,SCOOT,-8920027.786072785,2973186.021418228
2665,2665 Collins Av & 17 St,19,Miami Beach,SCOOT,SCOOT,-8919999.237076176,2973382.9285801565
2666,2666 Collins Av & 18 St,19,Miami Beach,SCOOT,SCOOT,-8919974.584261745,2973578.865354605
2667,2667 Collins Av & 20 St,19,Miami Beach,SCOOT,SCOOT,-8919932.339628184,2973787.613840884
2668,2668 Collins Av & 21 St,19,Miami Beach,SCOOT,SCOOT,-8919896.67842931,2973882.4954412654
2669,2669 Collins Av & 22 St,19,Miami Beach,SCOOT,SCOOT,-8919840.829440778,2974027.7369437376
2670,2670 Collins Av & 23 St,19,Miami Beach,SCOOT,SCOOT,-8919808.983160852,2974127.5138803194
2671,2671 Collins Av & 24 St,19,Miami Beach,SCOOT,SCOOT,-8919726.364061175,2974343.0805258774
2672,2672 Collins Av & 26 St,19,Miami Beach,SCOOT,SCOOT,-8919606.318235498,2974632.8074880973
2673,2673 Collins Av & 27 St,19,Miami Beach,SCOOT,SCOOT,-8919545.06913847,2974793.2911421848
2674,2674 Collins Av & 29 St,19,Miami Beach,SCOOT,SCOOT,-8919472.403114464,2974948.102266526
2675,2675 Collins Av & 30 St,19,Miami Beach,SCOOT,SCOOT,-8919424.07264434,2975058.362387291
2677,2677 Art Godfrey Rd & Collins Av,20,Miami Beach,SCOOT,SCOOT,-8919251.130023029,2975949.4718320486
2678,2678 Collins Av & 43 St,20,Miami Beach,SCOOT,SCOOT,-8919226.311342556,2976120.3907035333
2679,2679 Collins Av & Indian Creed Dr & 44 St,20,Miami Beach,SCOOT,SCOOT,-8919302.024181025,2976332.2137634964
2681,2681 Collins Av @ 4525 Blk,20,Miami Beach,SCOOT,SCOOT,-8919237.7572126,2976732.6163636367
2682,2682 Collins Av @ 4600 Blk,20,Miami Beach,SCOOT,SCOOT,-8919215.14154485,2976888.557270525
2683,2683 Collins Av @ 4700 Blk,20,Miami Beach,SCOOT,SCOOT,-8919204.048557593,2977091.780447837
2689,2689 Collins Av & 63 St,269,Miami Beach,SCOOT,SCOOT,-8919001.12759741,2979841.3168038656
2690,2690 Collins Av & 67 St,286,Miami Beach,SCOOT,SCOOT,-8918954.013849322,2980589.071911897
2691,2691 Collins Av & 69 St,286,Miami Beach,SCOOT,SCOOT,-8918964.688275294,2981044.3212600513
2692,2692 Collins Av & 71 St,286,Miami Beach,SCOOT,SCOOT,-8918972.161152713,2981272.309368597
2693,2693 Collins Av & 73 St,286,Miami Beach,SCOOT,SCOOT,-8919021.038201535,2981560.3513192763
2694,2694 Collins Av & 74 St,286,Miami Beach,SCOOT,SCOOT,-8919027.07283113,2981699.4218203975
2695,2695 Collins Av & 75 St,286,Miami Beach,SCOOT,SCOOT,-8919032.340469433,2981839.3187762294
2696,2696 Collins Av & 81 St,286,Miami Beach,SCOOT,SCOOT,-8919046.364498885,2982507.296421714
2697,2697 Collins Av & 85 St,286,Miami Beach,SCOOT,SCOOT,-8919068.186458664,2982989.1924026157
2698,2698 Dade Blvd & 23 St,82,Miami Beach,SCOOT,SCOOT,-8920055.693869127,2974257.9737009536
2701,2701 Dickens Av & 73 St,186,Miami Beach,SCOOT,SCOOT,-8919503.066068204,2981536.1891606944
2702,2702 Dickens Av & 75 St,186,Miami Beach,Fully Actuated,ATSPM,-8919524.726614721,2981817.820822081
2703,2703 Dickens Av & 77 St,186,Miami Beach,Fully Actuated,ATSPM,-8919530.608736614,2982006.221565215
