ASSET ID,DESCRIPTION,CONTROL SECTION,MUNICIPALITY,INTERSECTION TYPE,Intersection Type,x,y
5758,5758 Richmond Dr & SW 102 Av,172,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8945331.977598682,2951296.231754217
5761,5761 SW 32 Av & SW 28 St,151,Miami,Fully Actuated,SUNRISE,-8932942.471156176,2966788.6704498613
5763,5763 Red Rd & SW 120 St,169,Pinecrest,Traffic Responsive,SUNRISE,-8937166.709646918,2957028.778831632
5765,5765 NW 109 Av & NW 7 St,292,Sweetwater,Traffic Responsive,SUNRISE,-8947147.078631498,2971302.551551004
5767,5767 NW 82 Av & NW 33 St,257,Doral,Fully Actuated,SUNRISE,-8942207.203869877,2974870.6544592087
5768,5768 Palm Av & 23 St,111,Hialeah,Fully Actuated,SUNRISE,-8936967.136063823,2979633.251355542
5769,5769 Collins Av & 16 St,19,Miami Beach,SCOOT,SCOOT,-8920056.572179908,2972994.7521039033
5770,5770 Hammocks Blvd & SW 96 St,250,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8954047.652527528,2959272.327592533
5771,5771 SW 147 Av & SW 112 St,202,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8953680.242548164,2957388.7889918117
5772,5772 Galloway Rd & NW 27 St,212,Doral,Traffic Responsive,SUNRISE,-8943086.866070854,2974293.704362322
5774,5774 Miami Gardens Dr @ NW 7700 Blk,282,Unincorporated Miami-Dade,SCOOT,SCOOT,-8941916.371681426,2991941.9224594333
5783,5783 SW 80 St / SW 155 Av / SW 156 Av,261,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8955016.530621205,2961045.2251123297
5784,5784 SW 117 Av & SW 32 St,51,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8948263.574162332,2966821.927364628
5785,5785 NW 12 Av & NW 50 St,126,Miami,Fully Actuated,SUNRISE,-8929617.655189222,2976927.0756067233
5786,5786 SW 107 Av & SW 76 St,237,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8946311.028067429,2961628.422201858
5789,5789 Coral Reef Dr & SW 99 Ct,171,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8945035.8833379,2953146.1459365445
5791,5791 NW 34 Av & NW 7 St,56,Miami,SCOOT,ATSPM,-8933509.926713273,2971746.493844294
5797,5797 US - 1 & NE 213 St,38,Aventura,SCOOT,SCOOT,-8921449.03763398,2995740.0790240127
5798,5798 SW 77 Av & SW 104 St,167,Pinecrest,SCOOT,SUNRISE,-8941048.723079894,2958747.6628909623
5800,5800 W 14 Av & W 29 St,239,Hialeah,Fully Actuated,SUNRISE,-8940104.728231993,2980266.132518236
5801,5801 NW 7 St / NW 23 Ct / NW 23 Pl,65,Miami,Traffic Responsive,SCOOT,-8931666.998034148,2971803.8660304765
5805,5805 Datran Dr & S Dadeland Blvd,280,Unincorporated Miami-Dade,Fully Actuated,ATSPM,-8940651.559627032,2960134.7345094783
5806,5806 Park Blvd & NW 82 Av,272,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8942150.15597043,2971045.0220769993
5807,5807 NW 87 Av @ NW 14100 Blk,259,Miami Lakes,Fully Actuated,SUNRISE,-8943461.731116517,2986965.0586545514
5811,5811 Galloway Rd & SW 216 St,252,Cutler Bay,Fully Actuated,SUNRISE,-8942462.18116354,2945162.721741618
5813,5813 SW 2 Av & SW 3 St,27,Miami,SCOOT,SCOOT,-8927559.48804826,2970798.4926514686
5870,5870 Hammocks Blvd & SW 147 Av,202,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8953662.99915904,2956930.5159449503
5871,5871 NW 30 Av & NW 36 St,155,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8932755.123792754,2975440.042343601
5874,5874 Coral Reef Dr & SW 129 Av,171,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8950097.330115415,2952917.200137597
5877,5877 Bus Rd & Perimeter Rd,204,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8935877.753508167,2973892.3285929905
5891,5891 Anchor Rd & Caribbean Blvd,176,Cutler Bay,Fully Actuated,SUNRISE,-8945383.779010527,2946700.605372231
5892,5892 NW 107 Av & NW 19 St,292,Sweetwater,Traffic Responsive,SUNRISE,-8946627.339060932,2973298.168565151
5899,5899 NW 112 Av & NW 25 St,265,Doral,Fully Actuated,SUNRISE,-8947542.100297356,2973943.4912567786
5900,5900 NW 7 Av @ NW 15900 Blk,196,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8929169.199054586,2989248.6962744333
5901,5901 NW 19 Av & NW 103 St,54,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8931190.069713354,2982797.4572153236
5902,5902 NW 27 Av & NW 211 St,60,Miami Gardens,SCOOT,SCOOT,-8933030.407987928,2995142.469302098
5903,5903 E 4 Av & E 17 St,111,Hialeah,Fully Actuated,SUNRISE,-8936045.772468403,2978960.179308355
5908,5908 Old Dixie Hwy & SW 280 St,178,Unincorporated Miami-Dade,SCOOT,ATSPM,-8954629.663108047,2938108.162753417
5909,5909 Okeechobee Rd & NW 79 Av,262,Hialeah Gardens,SCOOT,SCOOT,-8941738.332853826,2981239.8410343006
5910,5910 South River Dr & NW 79 Av,262,Medley,SCOOT,ATSPM,-8941787.952403652,2981184.1686533885
5913,5913 W 20 Av W & W 60 St,241,Hialeah,Fully Actuated,SUNRISE,-8941603.898983963,2983860.163698794
5914,5914 W 20 Av E & W 60 St,241,Hialeah,Fully Actuated,SUNRISE,-8941507.968299577,2983854.0887992913
5915,5915 W 18 Av & W 60 St,241,Hialeah,Fully Actuated,SUNRISE,-8941104.38282529,2983856.3579162443
5919,5919 W 26 Dr & W 68 St,260,Hialeah,Fully Actuated,SUNRISE,-8942889.438727543,2984736.772190212
5931,5931 NW 127 Av & NW 12 St,273,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8950166.86360895,2972154.588052441
5932,5932 NW 127 Av & NW 6 St,273,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8950204.853611574,2970985.454960727
5933,5933 NW 132 Av & NW 6 St,273,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8951098.257090494,2970966.624499039
5934,5934 SR- 821 SB & NW 12 St,273,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8948725.484370625,2972190.366746765
5935,5935 SR- 821 NB & NW 12 St,273,Sweetwater,Traffic Responsive,SUNRISE,-8948252.516797312,2972188.148887981
5936,5936 NW 111 Av & NW 12 St,273,Sweetwater,Traffic Responsive,SUNRISE,-8947317.182605794,2972195.801367589
5937,5937 NW 12 St @ NW 11400 Blk,273,Sweetwater,Traffic Responsive,SUNRISE,-8947836.017148899,2972192.676089489
5938,5938 NW 97 Av NB & NW 12 St,291,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8944794.515965182,2972281.6602372825
5941,5941 Coral Reef Dr & SW 93 Av,12,Palmetto Bay,SCOOT,ATSPM,-8943827.12955268,2953184.9132238966
5942,5942 NW 114 Av & NW 41 St,266,Doral,Traffic Responsive,SUNRISE,-8948036.272007275,2975766.8768165824
5943,5943 Galloway Rd & SW 92 St,16,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8942901.401120022,2960046.268599876
5949,5949 Miami Lakes Dr W & Miami Lkwy N,244,Miami Lakes,Fully Actuated,SUNRISE,-8940456.356447147,2988065.647041115
5951,5951 Abigail Rd & Spoke Rd,38,Aventura,Fully Actuated,SUNRISE,-8921169.886199698,2993752.498788386
5952,5952 NW 80 Ct & NW 103 St,203,Hialeah Gardens,SCOOT,SCOOT,-8942229.029169243,2982880.91136648
5953,5953 NW 111 Av & NW 14 St,273,Sweetwater,Fully Actuated,SUNRISE,-8947346.930513319,2972622.3240109067
5954,5954 NW 112 Av & NW 17 St,273,Sweetwater,Fully Actuated,SUNRISE,-8947488.04689221,2973070.758318342
5956,5956 NW 77 Ct & NW 103 St,78,Hialeah Gardens,SCOOT,SCOOT,-8941734.22627781,2982607.7546970276
5957,5957 W 24 Pl & W 60 St,251,Hialeah,Fully Actuated,SUNRISE,-8942640.616288526,2983855.3322357456
5958,5958 Colonial Dr & SW 102 Av,172,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8945373.558768077,2952209.663989091
5959,5959 Coral Way & SW 93 Pl,149,Unincorporated Miami-Dade,SCOOT,ATSPM,-8944221.953069845,2967820.1295839096
5961,5961 SW 157 Av & SW 104 St,250,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8955578.872160897,2958229.7851828444
5964,5964 SW 147 Av & SW 184 St,174,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8953392.65977565,2949123.7506405315
5967,5967 Flagler St W / W 114 Av / W 115 Av,72,Sweetwater,Fully Actuated,SUNRISE,-8948096.196402365,2970404.7849784675
5969,5969 Palm Av & 53 Ter,98,Hialeah,Fully Actuated,SUNRISE,-8937084.063830562,2983126.5258737984
5970,5970 NW 18 Av & NW 28 St,142,Miami,Fully Actuated,SUNRISE,-8930674.868638428,2974589.22566834
5971,5971 SW 157 Av @ SW 31000 Blk,232,Homestead,Fully Actuated,SUNRISE,-8955041.625374015,2934770.021351042
5972,5972 SW 152 Av & SW 64 St,197,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8954894.855078185,2962724.6430528713
5973,5973 E 4 Av & E 56 St,98,Hialeah,Fully Actuated,SUNRISE,-8936151.460306155,2983419.3837121283
5974,5974 NW 87 Av & NW 170 St,282,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8943591.278060732,2990154.3783412087
5975,5975 Miami Lakes Dr W & NW 87 Av,244,Miami Lakes,Fully Actuated,ATSPM,-8943521.327119106,2988339.794413033
5979,5979 Douglas-LeJeune Conn @ E 6300 Blk,99,Hialeah,SCOOT,SCOOT,-8935087.272690848,2984328.732884891
5981,5981 NW 47 Pl & NW 199 St,131,Miami Gardens,Fully Actuated,SUNRISE,-8936711.670077598,2993390.5341524505
5983,5983 Quail Roost Dr @ SW 12100 Blk,174,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8948651.045027131,2947916.696184211
5984,5984 SW 129 Pl & SW 8 St,0,Unincorporated Miami-Dade,SCOOT,SCOOT,-8950759.226902112,2969499.555753228
5985,5985 US - 1 @ SW 33300 Blk,290,Florida City,SCOOT,SCOOT,-8958456.53665765,2932094.4407946374
5986,5986 US - 1 & NE 8 St,303,Miami,SCOOT,SCOOT,-8926660.777969211,2972106.592741912
5987,5987 NW 79 St @ NW 1300 Blk,31,Unincorporated Miami-Dade,Traffic Responsive,ATSPM,-8930086.588544186,2980109.8649432263
5988,5988 SW 132 Av & SW 6 St,0,Unincorporated Miami-Dade,SCOOT,ATSPM,-8951182.072874697,2969600.7937947484
5989,5989 NW 22 Av & NW 127 St,42,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8931733.658371625,2985492.5448340653
5991,5991 Mowry Dr & SW 182 Av,182,Homestead,Fully Actuated,SUNRISE,-8959605.868098682,2933556.524407271
5992,5992 SW 142 Av & SW 112 St,202,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8952771.77086297,2957427.348842636
5993,5993 W 14 Av & W 60 St,241,Hialeah,Fully Actuated,SUNRISE,-8940217.964644417,2983860.4185724338
5994,5994 Okeechobee Rd & NW 138 St,147,Hialeah Gardens,SCOOT,SCOOT,-8947753.323465161,2986219.234395381
5995,5995 Country Club Dr W & NE 190 St,38,Aventura,Fully Actuated,SUNRISE,-8920977.81443709,2993095.5634120866
5996,5996 NE 30 Av & NE 207 St,38,Aventura,Fully Actuated,SUNRISE,-8921326.07189806,2995031.2316157036
5997,5997 Miami Lakes Dr E @ NW 6600 Blk,93,Miami Lakes,Fully Actuated,SUNRISE,-8939702.524232589,2987818.3802113542
5999,5999 Ludlam Rd & SW 10 St,0,Miami,SCOOT,ATSPM,-8939384.25958202,2969543.7046248917
6000,6000 SW 112 Av & SW 38 St,51,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8947386.891984124,2966168.452858549
