ASSET ID,DESCRIPTION,CONTROL SECTION,MUNICIPALITY,INTERSECTION TYPE,Intersection Type,x,y
3722,3722 W 17 Ct & W 49 St,53,Hialeah,Fully Actuated,SUNRISE,-8940922.106064677,2982566.6234064647
3723,3723 W 16 Av & W 49 St,53,Hialeah,Fully Actuated,SUNRISE,-8940610.998144172,2982567.015580224
3724,3724 W Dixie Hwy & NE 14 Av & NE 143 St,106,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8924612.3056427,2987610.8199485024
3725,3725 Quail Roost Dr & SW 117 Av,174,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8947929.621255927,2948522.2846651794
3726,3726 NW 7 Av & NW 67 St,31,Miami,Traffic Responsive,SCOOT,-8928790.844142888,2978781.0506565124
3728,3728 SW 102 Av & SW 112 St,165,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8945556.563558161,2957684.3866305044
3729,3729 Ludlam Rd & SW 124 St,168,Pinecrest,Fully Actuated,SUNRISE,-8939172.20597081,2956503.2567361086
3730,3730 SW 122 Av & SW 8 St,0,Unincorporated Miami-Dade,SCOOT,SCOOT,-8949281.705564713,2969500.9425879284
3731,3731 NW 49 Ct & NW 173 Dr,192,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8936948.711574903,2990583.388258544
3732,3732 SW 117 Av & SW 187 Ter,174,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8947957.80401141,2948881.1355639757
3733,3733 NW 7 Av & NW 151 St,32,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8929128.762249555,2988306.6977430554
3735,3735 Mariposa Ct & US - 1,1,Coral Gables,Traffic Responsive,SCOOT,-8936310.799685692,2963831.6048151706
3736,3736 Mowry Dr & W 2 Av,181,Homestead,Fully Actuated,SUNRISE,-8959152.220022997,2933560.640262928
3737,3737 SR-826 & NE 3 Ct,75,North Miami Beach,SCOOT,SCOOT,-8927072.36174891,2990213.986434313
3738,3738 Sunset Dr & SW 97 Av,156,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8944536.98945518,2962173.2479278613
3739,3739 Alhambra Cir & Bird Rd,49,Coral Gables,SCOOT,SCOOT,-8937222.451768737,2966183.458670791
3740,3740 Sunset Dr & SW 58 Av,1,South Miami,Traffic Responsive,SCOOT,-8937549.91029605,2962510.1253539226
3741,3741 US - 1 & SW 268 St,178,Unincorporated Miami-Dade,SCOOT,SCOOT,-8953206.830810083,2939501.4624279514
3742,3742 Blue Rd & Red Rd,159,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8937421.116984788,2965243.921477134
3743,3743 SW 97 Av & SW 8 St,0,Unincorporated Miami-Dade,SCOOT,SCOOT,-8944785.573670486,2969591.244102394
3744,3744 Red Rd & SW 16 St,150,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8937571.706652347,2968927.849872587
3745,3745 Flagler St W & W 10 AV,69,Miami,SCOOT,SCOOT,-8929097.58722616,2971074.0868925927
3746,3746 NW 27 Av & NW 11 St,56,Miami,Traffic Responsive,SCOOT,-8932216.593492145,2972239.740771258
3747,3747 Flagler St W & Galloway Rd,71,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8943009.993283292,2970573.4117097734
3748,3748 NW 35 Av & NW 62 St,117,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8933759.162147602,2978145.263000561
3749,3749 NW 7 Av & NW 69 St,31,Miami,Traffic Responsive,SCOOT,-8928799.367876299,2979007.307790297
3750,3750 E 6 Av & E 25 St,111,Hialeah,Traffic Responsive,SUNRISE,-8935639.73907851,2979872.3472146573
3751,3751 LeJeune Rd & E 32 St,283,Hialeah,Fully Actuated,SUNRISE,-8935223.446484352,2980722.9873182205
3753,3753 Red Rd & W 68 St,40,Hialeah,Fully Actuated,SUNRISE,-8937982.398762926,2984763.0888770535
3754,3754 Sinbad Av & NW 135 St,100,Opa-Locka,Fully Actuated,SUNRISE,-8933134.844594605,2986343.8944507474
3755,3755 NW 2 Av & NW 159 St,103,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8928270.208450422,2989253.296833239
3756,3756 N Miami Av & N 159 St,103,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8927823.123771913,2989272.5233973544
3759,3759 Krome Av & SW 344 St,290,Florida City,SCOOT,SCOOT,-8958677.120681437,2930852.316239282
3760,3760 NW 1 Av & NW 8 St,184,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8958933.751069536,2934465.0514142406
3764,3764 Ludlam Rd & NW 32 St,6,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8939528.73669634,2974658.604000085
3768,3768 Highland Lakes Blvd & NE 203 St,134,Unincorporated Miami-Dade,SCOOT,SCOOT,-8923597.14981031,2994506.7031001966
3770,3770 Collins Av & 65 St,286,Miami Beach,SCOOT,SCOOT,-8918947.655280007,2980317.3867266336
3771,3771 Malaga Av & Ponce De Leon Blvd,63,Coral Gables,SCOOT,ATSPM,-8934325.331964582,2967425.278291123
3772,3772 NW 22 Av & NW 175 St,42,Miami Gardens,Fully Actuated,SUNRISE,-8931934.721409507,2990907.178478007
3773,3773 Ludlam Rd & SW 104 St,168,Pinecrest,Fully Actuated,SUNRISE,-8939243.962514577,2958801.5506582665
3774,3774 Kendall Dr & SW 79 Av-N Leg,15,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8941333.915822942,2960543.5167184034
3776,3776 NE 24 Av & NE 203 St,38,Unincorporated Miami-Dade,SCOOT,SCOOT,-8922651.496301996,2994518.7874858016
3778,3778 Miller Dr & SR- 826 SB,159,Unincorporated Miami-Dade,SCOOT,ATSPM,-8941074.324336387,2964162.8303533327
3779,3779 NE 2 Av & NE 119 St,107,North Miami,Fully Actuated,SUNRISE,-8927185.442314047,2984779.7470215852
3780,3780 Douglas Rd & NW 191 St,131,Miami Gardens,Fully Actuated,SUNRISE,-8934692.100743677,2992592.1751602045
3781,3781 SR- 826 NB & Sunset Dr,157,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8940844.058856487,2962347.4916084367
3782,3782 SR- 826 SB & Sunset Dr,157,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8940947.709547557,2962342.103871331
3784,3784 Ludlam Rd & SR- 826 S,92,Miami Lakes,Fully Actuated,SUNRISE,-8939999.043733824,2989726.370001118
3785,3785 J.F.Kennedy Cswy & Pelican Harbor Dr,67,North Bay Village,Fully Actuated,SUNRISE,-8924122.868350726,2980309.663207149
3786,3786 LeJeune Rd & Minorca Av,64,Coral Gables,SCOOT,ATSPM,-8934821.880345628,2968550.746797015
3788,3788 Alatka St & Bayshore Dr S & Mercy Way,162,Miami,Traffic Responsive,SUNRISE,-8929692.456321059,2967285.339678264
3789,3789 Red Rd & SW 80 St,152,South Miami,Fully Actuated,SUNRISE,-8937300.101566346,2961603.2304362715
3790,3790 Ludlam Rd & SW 80 St,1,Unincorporated Miami-Dade,Traffic Responsive,null,-8939079.928792115,2961530.9538300396
3791,3791 SW 82 Av & SW 16 St,222,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8942051.283111902,2968784.8168798876
3792,3792 Bayshore Dr S & SW 17 Av,162,Miami,Traffic Responsive,SUNRISE,-8930215.553287467,2966905.807147416
3793,3793 Grand Av & SW 32 Av,48,Miami,Fully Actuated,SUNRISE,-8932886.943880973,2965425.6515637566
3794,3794 Maynada St & Ponce De Leon Blvd & Sunset Dr,163,Coral Gables,Fully Actuated,SUNRISE,-8935961.026053255,2962583.5100346482
3795,3795 Killian Dr & Red Rd,169,Pinecrest,Fully Actuated,SUNRISE,-8937185.910032691,2958064.45192641
3796,3796 Coral Reef Dr & SW 112 Av,171,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8947243.456820237,2953043.804936078
3797,3797 Douglas Rd & NW 21 St,139,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8934072.122424433,2973717.6622365126
3798,3798 SW 137 Av & SW 268 St,179,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8951480.826558113,2939516.021731286
3800,3800 Old Cutler Rd & SW 184 St,175,Palmetto Bay,Traffic Responsive,SUNRISE,-8940755.194733376,2949568.930138789
3801,3801 Bird Rd & SW 122 Av,51,Unincorporated Miami-Dade,Traffic Responsive,ATSPM,-8949149.28101166,2965664.7222087057
3802,3802 Coral Way & SW 92 Av,149,Unincorporated Miami-Dade,SCOOT,ATSPM,-8943815.719304875,2967830.6483035646
3803,3803 SW 13 Av & SW 1 St,69,Miami,SCOOT,SCOOT,-8929637.703829512,2970927.1378422985
3804,3804 Miller Dr & SW 72 Av,159,Unincorporated Miami-Dade,SCOOT,ATSPM,-8940115.29022528,2964192.941686702
3806,3806 W 16 Av & W 60 St,241,Hialeah,Fully Actuated,SUNRISE,-8940656.43542073,2983857.9873750363
3807,3807 Miami Gardens Dr & NE 15 Av,88,North Miami Beach,SCOOT,SCOOT,-8924595.071159136,2992267.9266143627
3808,3808 Miami Gardens Dr & NE 2 Av,133,Miami Gardens,SCOOT,SCOOT,-8927467.039437544,2991999.4234564397
3809,3809 NE 6 Av & NE 177 St,87,North Miami Beach,Fully Actuated,SUNRISE,-8926572.579536654,2991373.8385620927
3810,3810 NW 12 Av & NW 58 St,125,Miami,Fully Actuated,SUNRISE,-8929654.375036454,2977833.022157436
3812,3812 E 6 Av & E 21 St,111,Hialeah,Traffic Responsive,SUNRISE,-8935613.783826038,2979424.126389844
3813,3813 Red Rd & W 32 St,39,Hialeah,Fully Actuated,SUNRISE,-8937859.416329084,2980622.0026678634
3814,3814 Ludlam Rd & Miami Lkwy S,93,Miami Lakes,Fully Actuated,SUNRISE,-8939889.67901329,2987177.484372951
3815,3815 US - 1 & NE 11200 Blk,37,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8924194.86979737,2984167.894687079
3816,3816 W Dixie Hwy & NE 203 St,38,Unincorporated Miami-Dade,SCOOT,SCOOT,-8922002.377879644,2994587.5510498835
3818,3818 SW 8 St / Wallace St / SW 51 Ct,45,Miami,SCOOT,SCOOT,-8936491.388842827,2969871.5572284455
3819,3819 NW 27 Av & NW 34 St,155,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8932295.639236169,2975225.242276916
3820,3820 W 8 Av & W 33 St,109,Hialeah,Fully Actuated,SUNRISE,-8938773.1734637,2980712.3814108367
3821,3821 NW 27 Av / NW 105 St / NW 106 St,58,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8932563.37708306,2983035.8142527128
3822,3822 Coral Way & SW 107 Av,149,Unincorporated Miami-Dade,SCOOT,ATSPM,-8946492.674759725,2967744.0813559094
3823,3823 Flagler St W & W 25 Av,56,Miami,SCOOT,SCOOT,-8931951.227863602,2970918.683758331
3824,3824 SE 9 Ct & SE 8 St,119,Hialeah,Fully Actuated,SUNRISE,-8934708.989023626,2976292.000361733
3825,3825 W 8 Av & W 74 Pl & W 74 St,242,Hialeah,Fully Actuated,SUNRISE,-8938931.886114504,2985442.551933002
3826,3826 NW 32 Av & NW 169 Ter,194,Miami Gardens,Fully Actuated,SUNRISE,-8933691.542236112,2990200.854734515
3827,3827 NW 17 Av & NW 111 St,102,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8930758.069939043,2983710.160197978
3828,3828 E 1 Av & E 6 St,230,Hialeah,Fully Actuated,SUNRISE,-8936669.344180807,2977699.165349801
3829,3829 NW 27 Av @ NW 21000 Blk,60,Miami Gardens,SCOOT,SCOOT,-8933027.27879704,2995008.176381025
3830,3830 NW 36 St Ext @ NW 7100 Blk,76,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8940296.322433988,2975486.4509576997
3831,3831 Kendall Dr & SW 99 Ct,17,Unincorporated Miami-Dade,SCOOT,SCOOT,-8945041.747648675,2960413.255268174
3832,3832 NW 60 Av & NW 138 St,95,Hialeah,Fully Actuated,SUNRISE,-8938758.457027018,2986537.6759475977
3833,3833 W 8 Av & W 84 St,95,Hialeah,Fully Actuated,SUNRISE,-8938974.504781554,2986535.8791304375
3834,3834 Crandon Blvd & Galen Dr & W McIntire St,190,Key Biscayne,Traffic Responsive,SCOOT,-8923782.21067139,2960870.1049618917
3835,3835 NW 27 Av & NW 43 Ter,57,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8932326.905541547,2976144.1482111
3836,3836 NW 27 Av & NW 50 St,57,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8932347.579797376,2976831.0254324744
3837,3837 NW 27 Av & NW 65 St,57,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8932414.646450995,2978478.3282305556
3838,3838 Miami Lakes Dr E & Red Rd,40,Miami Lakes,Fully Actuated,SUNRISE,-8938121.754067477,2987921.544508533
3840,3840 NW 27 Av & NW 115 St,58,Unincorporated Miami-Dade,SCOOT,SCOOT,-8932601.645384409,2984112.9411448943
3841,3841 Aventura Blvd & US - 1,38,Aventura,SCOOT,SCOOT,-8921921.096840248,2994107.1724594566
3842,3842 Kendall Dr & SW 137 Av,164,Unincorporated Miami-Dade,SCOOT,SCOOT,-8951929.602179686,2960160.7834966127
3845,3845 Red Rd & SR- 826 S,41,Miami Lakes,SCOOT,SCOOT,-8938189.643372132,2989756.3643752323
3846,3846 Ludlam Rd & Miami Lkwy N,93,Miami Lakes,Fully Actuated,SUNRISE,-8939968.477628043,2988930.433211711
3847,3847 W 6 Av & W 29 St,239,Hialeah,Fully Actuated,SUNRISE,-8938316.563176366,2980268.052259458
3861,3861 I- 95 SB & N Miami Blvd,32,North Miami,Traffic Responsive,SCOOT,-8928906.97597527,2985368.2409855532
3862,3862 W 23 St / W 5 Av / W 5 Ct,39,Hialeah,Fully Actuated,SUNRISE,-8938142.013101606,2979594.426570253
3863,3863 Park St & Westward Dr,61,Miami Springs,Fully Actuated,SUNRISE,-8937210.498281818,2976943.053319816
3864,3864 Galloway Rd & SW 32 St,222,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8942933.780620309,2966962.2496105246
3865,3865 East Rd & NW 119 St,58,Unincorporated Miami-Dade,SCOOT,SCOOT,-8932800.026735757,2984568.8149627135
3866,3866 Collins Av @ 4900 Blk,20,Miami Beach,SCOOT,SCOOT,-8919149.35840496,2977440.452452397
3867,3867 NW 47 Av & NW 178 St,192,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8936415.939831551,2991031.2175679975
3869,3869 NW 47 Av & NW 195 St,131,Miami Gardens,Fully Actuated,SUNRISE,-8936511.425237974,2992960.4388336665
3870,3870 W 16 Av & W 68 St,225,Hialeah,Fully Actuated,SUNRISE,-8940691.797170173,2984742.8214728637
3871,3871 LeJeune Rd & E 55 St,99,Hialeah,Fully Actuated,SUNRISE,-8935273.941005375,2983334.2537838058
3872,3872 Marlin Rd & US - 1,12,Cutler Bay,SCOOT,SCOOT,-8945588.770513237,2948269.7276558
3873,3873 LeJeune Rd & NW 175 St,192,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8935508.513436375,2990751.873938849
3874,3874 J.F.Kennedy Cswy @ 1800 Blk,67,North Bay Village,Fully Actuated,SUNRISE,-8922079.723775042,2980324.9123379476
3875,3875 Ives Dairy Rd & NE 12 Av,89,Unincorporated Miami-Dade,SCOOT,SCOOT,-8925407.553160613,2994729.402850101
3876,3876 NW 2 Av & NW 215 St,133,Miami Gardens,SCOOT,SCOOT,-8928506.369410556,2995700.1204740605
3877,3877 US - 1 & NE 64 St,36,Miami,SCOOT,SCOOT,-8926052.117502596,2978659.7103569084
3878,3878 Coral Reef Dr & SW 102 Av,171,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8945411.86380486,2953129.0273206467
3879,3879 SW 112 Av & SW 8 St,0,Unincorporated Miami-Dade,SCOOT,SCOOT,-8947437.78391573,2969529.684210385
3880,3880 Collins Av & 72 St,286,Miami Beach,SCOOT,SCOOT,-8918977.530091751,2981396.887647941
3881,3881 Collins Av & 174 St,91,Sunny Isles Beach,SCOOT,SCOOT,-8919088.974260375,2991361.4485498834
3882,3882 Miller Rd W & San Amaro Dr,159,Unincorporated Miami-Dade,SCOOT,ATSPM,-8936913.461144948,2964337.914349276
3883,3883 E 10 Av & E 17 St,116,Hialeah,Fully Actuated,SUNRISE,-8934706.548900386,2979032.648193633
3884,3884 NW 12 Av & NW 119 St,102,Unincorporated Miami-Dade,SCOOT,SCOOT,-8929903.115099046,2984648.910013778
3885,3885 NW 14 Av & NW 20 St,143,Miami,Fully Actuated,SUNRISE,-8929958.912880613,2973696.5223949696
3887,3887 Ives Dairy Rd & NE 14 Av,89,Unincorporated Miami-Dade,SCOOT,SCOOT,-8924948.083075559,2994734.4137357837
