ASSET ID,DESCRIPTION,CONTROL SECTION,MUNICIPALITY,INTERSECTION TYPE,Intersection Type,x,y
4825,4825 SW 137 Av & SW 136 St,267,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8951726.858217495,2954698.38635151
4826,4826 Killian Pkwy & SW 102 Av,165,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8945514.67737336,2957956.2657666705
4827,4827 Delaware Pkwy & NW 17 St,56,Miami,Fully Actuated,SUNRISE,-8932453.144070495,2973162.117871937
4828,4828 NW 47 Av & NW 199 St,131,Miami Gardens,Fully Actuated,SUNRISE,-8936528.375856837,2993394.4773706105
4829,4829 LeJeune Rd & NW 199 St,131,Miami Gardens,Fully Actuated,SUNRISE,-8935609.439026313,2993449.68625106
4830,4830 Douglas Rd & NW 199 St,131,Miami Gardens,Fully Actuated,SUNRISE,-8934730.656249315,2993483.3925806526
4831,4831 SW 112 Av  SW 112 St,165,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8947370.05936392,2957596.906184412
4832,4832 Coral Way @ SW 11900 Blk,210,Unincorporated Miami-Dade,SCOOT,ATSPM,-8948774.76105642,2967680.3886572258
4835,4835 NE 19 Av & NE 167 St,137,North Miami Beach,Fully Actuated,SUNRISE,-8923610.21426575,2990364.9195178463
4836,4836 US - 1 & NE 21 St,3,Miami,SCOOT,SCOOT,-8926604.890018858,2973976.9523289716
4847,4847 Ludlam Rd & NW 188 Ter,84,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8939740.661176939,2992229.610454554
4848,4848 Ludlam Rd & NW 199 St,84,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8939837.332135938,2992890.0227671443
4849,4849 Ludlam Rd & Mediterranean Blvd N,84,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8939716.666260699,2991746.04518117
4850,4850 Galloway Rd & NW 7 St,212,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8943037.665082313,2971434.9987718416
4851,4851 Gratigny Pkwy & Red Rd N,40,Hialeah,Fully Actuated,SUNRISE,-8938053.839159338,2986302.795952609
4852,4852 Gratigny Pkwy & Red Rd S,40,Hialeah,Fully Actuated,SUNRISE,-8938040.913853262,2986035.3924853806
4855,4855 NE 35 Av & NE 164 St,80,North Miami Beach,Fully Actuated,SUNRISE,-8920665.282740295,2990450.2971617654
4856,4856 NW 79 Av & NW 47 St,255,Doral,Fully Actuated,SUNRISE,-8941795.16924624,2976366.125473794
4857,4857 NW 23 Av & NW 28 St,141,Miami,Fully Actuated,SUNRISE,-8931586.558570104,2974559.5999472034
4858,4858 SW 152 Av & SW 328 St,232,Homestead,SCOOT,SUNRISE,-8954118.317027088,2932668.887533827
4859,4859 Flagler St W & W 82 Av,272,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8942097.967166757,2970592.8696208117
4860,4860 Flagler St W & W 84 Av,272,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8942550.527651018,2970584.4800082054
4861,4861 Kendale Lakes Blvd & SW 142 Av,261,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8952807.862868274,2960910.1946068704
4862,4862 NW 12 Av & NW 111 St,102,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8929869.58789481,2983749.9287920254
4863,4863 Kendall Dr & SW 122 Av-S Leg & SW 124 Av-N Leg,164,Unincorporated Miami-Dade,SCOOT,SCOOT,-8949409.143004578,2960261.676817364
4864,4864 Galloway Rd & NW 33 St,212,Doral,Traffic Responsive,SUNRISE,-8943103.251186704,2974986.975322029
4865,4865 SR- 821 NB & SW 120 St,202,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8948518.909904754,2956692.166393208
4866,4866 SW 117 Av & SW 120 St,202,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8948242.210838854,2956696.7518070075
4867,4867 SW 122 Av & SW 120 St,202,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8949175.557977462,2956621.047585947
4868,4868 NE 15 Av / NE 168 St / NE 169 Ter,234,North Miami Beach,Fully Actuated,SUNRISE,-8924504.64522357,2990491.1313086404
4869,4869 SW 137 Av & SW 8 St,0,Unincorporated Miami-Dade,SCOOT,SCOOT,-8951958.875866182,2969500.791791279
4870,4870 Douglas-LeJeune Conn & Gratigny Pkwy N,99,Opa-Locka,SCOOT,SCOOT,-8934866.113145296,2984825.210254575
4871,4871 SW 127 Av & SW 96 St,240,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8950143.993019566,2959325.6132762083
4878,4878 NW 7 Av & NW 32 St,30,Miami,SCOOT,SCOOT,-8928647.829766676,2975129.232938084
4879,4879 Killian Dr & SW 72 Av,168,Pinecrest,Fully Actuated,SUNRISE,-8940120.090321722,2957873.7844660305
4880,4880 Bird Rd & SW 109 Av,51,Unincorporated Miami-Dade,Traffic Responsive,ATSPM,-8946940.369469043,2965955.296104543
4881,4881 SW 115 Av & SW 184 St,174,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8947735.56132721,2949338.3068194427
4882,4882 Miami Lakes Dr E & Miami Lkwy N & Miami Lkwy S,256,Miami Lakes,Fully Actuated,SUNRISE,-8939132.275669465,2988001.9648752804
4883,4883 SW 102 Av & SW 32 St,149,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8945605.893677313,2966887.670269564
4884,4884 NW 17 Av & NW 30 St,142,Miami,Fully Actuated,SUNRISE,-8930458.730715103,2974876.285439493
4885,4885 NW 97 Av & NW 41 St,263,Doral,Traffic Responsive,SUNRISE,-8944901.235734617,2975775.2459008126
4886,4886 SR- 821 SB & SW 120 St,202,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8948703.555544132,2956681.4913874567
4887,4887 NW 107 Av & NW 41 St,263,Doral,Traffic Responsive,SUNRISE,-8946677.998334805,2975773.9734732467
4889,4889 Red Rd & NW 202 St,271,Unincorporated Miami-Dade,SCOOT,ATSPM,-8938347.50442883,2993746.5893876334
4890,4890 NW 215 St @ NW 1700 Blk,135,Miami Gardens,SCOOT,ATSPM,-8931626.252874129,2995612.2331002825
4891,4891 Bob-O-Link Dr & Miami Gardens Dr,282,Unincorporated Miami-Dade,SCOOT,SCOOT,-8940099.353726977,2991946.8432553816
4892,4892 Edgewater Dr & Ingraham Ter,215,Coral Gables,Traffic Responsive,SUNRISE,-8934445.266470766,2962848.583261524
4895,4895 NW 80 Av & NW 103 St,203,Hialeah Gardens,SCOOT,SCOOT,-8941961.871296898,2982741.143005373
4896,4896 Okee Frontage Rd & NW 103 St,147,Hialeah Gardens,SCOOT,SCOOT,-8943363.169952562,2982701.0901365066
4897,4897 Coral Way & SW 33 Av,151,Miami,SCOOT,SUNRISE,-8933235.832523458,2968156.6001068205
4898,4898 Kendall Dr & SW 123 Ct-S Leg & SW 125 Av-N Leg,164,Unincorporated Miami-Dade,SCOOT,SCOOT,-8949630.603112757,2960249.4773825267
4900,4900 Atlantic Av & Collins Av,23,Sunny Isles Beach,SCOOT,SCOOT,-8919170.040453155,2990042.104324159
4902,4902 NW 7 St / NW 47 Av / NW 48 Av,293,Miami,SCOOT,SUNRISE,-8935965.68588714,2971691.0256653097
4903,4903 NW 69 Av & NW 74 St,227,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8940083.495152319,2979366.353290851
4904,4904 SW 167 Av & SW 328 St,232,Homestead,SCOOT,SUNRISE,-8957097.37465564,2932653.879994881
4905,4905 NE 29 Pl & NE 203 St,38,Aventura,Fully Actuated,SUNRISE,-8921359.438802231,2994589.348859215
4906,4906 W 24 Av & W 56 St,251,Hialeah,Fully Actuated,SUNRISE,-8942426.658000832,2983408.4331408627
4907,4907 W 24 Av & W 68 St,260,Hialeah,Fully Actuated,SUNRISE,-8942480.529955206,2984737.3265117747
4908,4908 W 24 Av & W 60 St,251,Hialeah,Fully Actuated,SUNRISE,-8942445.031282788,2983858.3647364373
4909,4909 SW 122 Av & SW 18 St,160,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8949014.627842402,2968352.5338270394
4911,4911 NW 43 Av & NW 7 St,293,Miami,SCOOT,SUNRISE,-8935168.022736276,2971700.8462213306
4912,4912 Douglas-LeJeune Conn & NW 132 St,205,Opa-Locka,Fully Actuated,SUNRISE,-8934687.433117427,2985914.302558087
4913,4913 Miami Lakes Dr W & NW 79 Av,244,Miami Lakes,Fully Actuated,ATSPM,-8942165.26647811,2988343.860028892
4914,4914 Country Club Dr N & NE 34 Av,38,Aventura,Fully Actuated,SUNRISE,-8920452.97532065,2994917.5456413724
4915,4915 Miami Gardens Dr & NW 82 Av,282,Unincorporated Miami-Dade,SCOOT,SCOOT,-8942771.545820817,2991939.9925175263
4916,4916 SW 162 Av & SW 328 St,232,Homestead,SCOOT,SUNRISE,-8955914.406917267,2932685.75192244
4917,4917 Douglas-LeJeune Conn & NW 159 St,205,Miami Gardens,Fully Actuated,SUNRISE,-8934544.200555015,2989050.352550332
4918,4918 SR- 826 NB & NW 25 St,264,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8941258.49909432,2973966.1299888347
4919,4919 SR- 826 SB & NW 25 St,264,Doral,Traffic Responsive,SCOOT,-8941366.34096422,2973958.3603621605
4921,4921 NW 7 St / NW 82 Av / NW 84 Av,212,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8942621.706446625,2971444.255448377
4923,4923 Kendall Dr & SR-821 SB Off,164,Unincorporated Miami-Dade,SCOOT,SCOOT,-8949099.93753417,2960257.179231918
4924,4924 SW 187 Av & SW 344 St,290,Florida City,Fully Actuated,SUNRISE,-8960486.60341955,2930845.8982548215
4957,4957 South River Dr @ NW 4000 Blk,11,Miami Springs,SCOOT,SCOOT,-8934740.36776169,2975293.1954321666
4966,4966 NW 215 St & NW 13 Ct,135,Miami Gardens,SCOOT,ATSPM,-8930593.171264134,2995642.121954477
4971,4971 Crandon Blvd & Mashta Dr W,190,Key Biscayne,Traffic Responsive,SCOOT,-8923701.016461194,2960310.7377693686
4972,4972 NW 1 Av & NW 1 St,27,Miami,SCOOT,SCOOT,-8927333.6508577,2971246.1838719295
4973,4973 Miami Gardens Dr & Oakmont Dr W,282,Unincorporated Miami-Dade,SCOOT,SCOOT,-8941604.707163466,2991942.9004288106
4974,4974 SW 117 Av & SW 8 ST,0,Unincorporated Miami-Dade,SCOOT,SCOOT,-8947679.975052679,2969522.495400384
4977,4977 W 28 Av & W 76 St,259,Hialeah,Fully Actuated,SUNRISE,-8943392.83437047,2985649.442877933
4978,4978 W 28 Av & W 60 St,259,Hialeah,Fully Actuated,SUNRISE,-8943320.886357179,2983856.8676633947
4979,4979 W 28 Av & W 68 St,260,Hialeah,Fully Actuated,SUNRISE,-8943356.466292826,2984730.168588752
4980,4980 Bayshore Dr S & Fair Isle St,162,Miami,Traffic Responsive,SUNRISE,-8930396.660080234,2966804.66060137
4981,4981 Miller Dr & SW 147 Av,201,Unincorporated Miami-Dade,Fully Actuated,ATSPM,-8953545.500323314,2963686.5593065396
4982,4982 Sunset Dr & SW 152 Av,197,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8954379.866623485,2961866.6095624887
4983,4983 SW 102 Av & SW 128 St,170,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8945496.957536817,2955847.9892328335
4985,4985 Flagler St W & W 114 Av,72,Sweetwater,Fully Actuated,SUNRISE,-8947974.983948424,2970404.5476445323
4986,4986 SW 137 Av & SW 79 St,261,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8951835.95799764,2961115.381971334
4987,4987 Red Rd & NW 165 Ter,41,Miami Lakes,SCOOT,ATSPM,-8938183.01095687,2989578.2482319125
4990,4990 SR-826 @ 300 Blk,23,Sunny Isles Beach,SCOOT,SCOOT,-8919483.906870643,2990385.3086069026
4991,4991 NW 25 St @ NW 9100 Blk,254,Doral,Fully Actuated,SUNRISE,-8943826.146601576,2973943.3255774914
4992,4992 Corporate Way & Milam Dairy Rd,209,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8940957.325325174,2972903.083275756
5001,5001 Miller Dr & SW 118 Av,201,Unincorporated Miami-Dade,Fully Actuated,ATSPM,-8948416.959062306,2963875.0929235397
5003,5003 Coral Way & SW 137 Av,210,Unincorporated Miami-Dade,SCOOT,ATSPM,-8951894.386258775,2967355.264327129
5015,5015 LeJeune Rd & SR- 826 EB,192,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8935465.728903284,2989813.563407901
5016,5016 Miami Lakes Dr W & SR- 826 NB,244,Miami Lakes,Fully Actuated,ATSPM,-8941689.8276121,2988344.5914685773
5017,5017 Miami Lakes Dr W & SR- 826 SB,244,Miami Lakes,Fully Actuated,ATSPM,-8941915.200600382,2988345.9083076296
5018,5018 W 16 Av @ W 5100 Blk,241,Hialeah,Fully Actuated,SUNRISE,-8940598.27766596,2982865.6113206237
5019,5019 Palm Av & 3 St,61,Hialeah,SCOOT,SCOOT,-8936885.088033134,2977355.671432381
5020,5020 SW 142 Av & SW 104 St,250,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8952804.809374642,2958336.7753055324
5021,5021 SW 147 Av & SW 104 St,250,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8953712.720009604,2958296.8297652584
5022,5022 Coral Reef Dr & SW 142 Av,281,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8952623.038004516,2952839.9856092534
5023,5023 Caribbean Blvd & Galloway Rd,176,Cutler Bay,Fully Actuated,SUNRISE,-8942517.264273973,2948852.734167574
5024,5024 Caribbean Blvd & SW 110 Ct,173,Unincorporated Miami-Dade,SCOOT,ATSPM,-8946867.513088709,2947279.468532345
5025,5025 Caribbean Blvd & SW 114 Av,173,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8947492.923799105,2947263.5106712217
5027,5027 Miami Gardens Dr & NW 14 Av,86,Miami Gardens,Fully Actuated,SUNRISE,-8930630.701517262,2991865.6645708154
5028,5028 South River Dr & SR-826 SB,262,Medley,SCOOT,SCOOT,-8941608.957341626,2981043.257429434
5029,5029 NW 22 Av & NW 71 St,120,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8931532.826878287,2979192.951256213
5030,5030 NW 3 Av & NW 17 St,29,Miami,Fully Actuated,ATSPM,-8927826.228472512,2973299.75728547
5031,5031 NW 53 Av & NW 7 St,79,Miami,SCOOT,SUNRISE,-8936968.599915128,2971642.0960544352
5033,5033 SW 117 Av & SW 112 St,202,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8948273.62853874,2957552.840107272
5034,5034 SW 117 Av & SW 128 St,202,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8948204.51360649,2955561.3725805404
5035,5035 SW 132 Av & SW 18 St,160,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8951238.2124071,2968276.5928394366
5036,5036 SW 137 Av & SW 84 St,261,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8951885.524114111,2960547.5536299744
5038,5038 Crandon Blvd & Wood Dr,190,Key Biscayne,Traffic Responsive,SCOOT,-8923787.066427577,2960521.5163109796
5039,5039 NW 12 Av & NW 39 St,148,Miami,Fully Actuated,SUNRISE,-8929577.512267645,2975824.9436197546
5040,5040 NW 74 Av & NW 58 St,198,Doral,Fully Actuated,SUNRISE,-8940931.708483951,2977572.903218546
5041,5041 NW 12 Av & NW 40 St,148,Miami,Fully Actuated,SUNRISE,-8929585.497214722,2975919.2522752415
5042,5042 SW 127 Av & SW 18 St,160,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8950131.717819316,2968309.790091527
5045,5045 SW 157 Av & SW 307 St,232,Homestead,Fully Actuated,SUNRISE,-8955064.810997559,2935071.023098
5046,5046 Galloway Rd & SW 184 St,216,Cutler Bay,Fully Actuated,SUNRISE,-8942524.828433372,2949521.537991214
5047,5047 Howard Dr & SW 82 Av,167,Pinecrest,Fully Actuated,SUNRISE,-8941842.043657422,2955063.7160006785
5048,5048 NW 84 Av & NW 58 St,258,Doral,Fully Actuated,SUNRISE,-8942720.301006427,2977569.149776943
5049,5049 US - 1 & SW 127 Av & SW 232 St,35,Unincorporated Miami-Dade,SCOOT,SCOOT,-8949709.128994757,2943588.101771186
5050,5050 SW 187 Av & SW 320 St,185,Homestead,Fully Actuated,SUNRISE,-8960506.42942086,2933550.6428539874
5051,5051 SW 107 Av @ SW 9100 Blk,165,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8946440.311184451,2959988.245637922
5052,5052 NE 1 Rd & NE 8 St,184,Unincorporated Miami-Dade,SCOOT,SCOOT,-8957666.517816218,2934474.894068211
5053,5053 Douglas-LeJeune Conn & LeJeune Rd,99,Hialeah,Fully Actuated,SUNRISE,-8935287.78915003,2984010.658695624
5054,5054 Douglas-LeJeune Conn & E 65 St,99,Hialeah,SCOOT,SCOOT,-8934968.371229539,2984463.947073306
5055,5055 Douglas-LeJeune Conn & NW 135 St,205,Opa-Locka,Fully Actuated,SUNRISE,-8934504.038709126,2986283.8467773674
5057,5057 Ali Baba Av & Douglas-LeJeune Conn,205,Opa-Locka,Fully Actuated,SUNRISE,-8934392.327373724,2986504.5115893707
5058,5058 Douglas-LeJeune Conn & Langley Rd,205,Opa-Locka,Fully Actuated,SUNRISE,-8934292.8199941,2987124.6629036185
5059,5059 Douglas-LeJeune Conn & NW 151 St,205,Miami Gardens,Fully Actuated,SUNRISE,-8934307.830314238,2988098.137973318
5060,5060 Douglas-LeJeune Conn & NW 157 St,205,Miami Gardens,Fully Actuated,SUNRISE,-8934526.200193351,2988814.2080667517
5080,5080 Hia-Hialeah Garden Blvd & I- 75,260,Hialeah,SCOOT,SCOOT,-8944664.314462362,2986547.0238553113
5102,5102 Douglas Rd & NW 187 St,131,Miami Gardens,Fully Actuated,SUNRISE,-8934676.832162319,2992143.5019038017
5106,5106 US - 1 & SW 272 St,178,Unincorporated Miami-Dade,SCOOT,SCOOT,-8953706.106518656,2938939.5518553103
5107,5107 Miami Gardens Dr & NW 87 Av,282,Unincorporated Miami-Dade,SCOOT,SCOOT,-8943665.111826194,2991939.9764243625
5108,5108 South River Dr & NW 105 Way,147,Hialeah Gardens,SCOOT,SCOOT,-8943871.982401911,2982918.2219198276
5109,5109 NW 79 Av & NW 2 St,272,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8941652.024626223,2970887.009727448
5110,5110 NW 24 Av & NW 87 St,284,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8932045.900637742,2980955.329622412
5111,5111 NW 79 Av & NW 25 St,264,Doral,Traffic Responsive,SCOOT,-8941731.855172656,2973960.291640717
5112,5112 NW 97 Av & NW 25 St,254,Doral,Fully Actuated,SUNRISE,-8944864.091760123,2973943.3193954285
5113,5113 NW 82 Av & NW 25 St,264,Doral,Traffic Responsive,SCOOT,-8942184.066113716,2973957.790375388
5114,5114 Coral Way & SW 74 Av,150,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8940692.82353588,2967915.817953398
5116,5116 Miller Dr & SW 152 Av,201,Unincorporated Miami-Dade,Fully Actuated,ATSPM,-8954442.854530962,2963656.7863146337
5117,5117 Fontainebleau Blvd & NW 97 Av,291,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8944931.186243614,2971331.243546811
5118,5118 SW 147 Av & SW 80 St,261,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8953448.332879385,2960998.996777481
5119,5119 SW 74 Av & SW 16 St,45,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8940703.660488307,2968822.0013193283
5120,5120 Biltmore Way & Hernando St,64,Coral Gables,Fully Actuated,SUNRISE,-8935032.148392202,2967938.8045619
5121,5121 SW 117 Av & SW 95 St,165,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8948342.508586865,2959503.98337995
5122,5122 SW 142 Av & SW 96 St,250,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8952361.530709524,2959272.7142033125
5123,5123 SW 107 Av & SW 112 St,165,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8946477.326028334,2957641.1514744037
5124,5124 Okeechobee Rd & W 18 Av,262,Hialeah,SCOOT,SCOOT,-8941168.781150715,2980776.0701610525
5127,5127 Tamiami Canal Rd & NW 7 St,79,Miami,SCOOT,SUNRISE,-8938385.807239221,2971585.9718407486
5128,5128 Red Rd & San Remo Av,1,South Miami,Traffic Responsive,SCOOT,-8937335.690407552,2962705.0522486623
5129,5129 Sunset Dr & Yumuri St,163,Coral Gables,Fully Actuated,SUNRISE,-8936968.549821356,2962540.3024878493
5130,5130 SW 127 Av & SW 8 St,0,Unincorporated Miami-Dade,SCOOT,SCOOT,-8950172.579864804,2969501.6409494802
5131,5131 Bird Rd & SW 132 Av,52,Unincorporated Miami-Dade,SCOOT,SCOOT,-8950933.201455105,2965609.3981062607
5132,5132 Bird Rd & SW 137 Av,52,Unincorporated Miami-Dade,SCOOT,SCOOT,-8951832.70524212,2965580.9730833345
5133,5133 SW 112 Av & SW 47 Ter,51,Unincorporated Miami-Dade,Fully Actuated,null,-8947336.536612464,2964818.26065097
5134,5134 NW 60 Av & NW 7 St,79,Miami,SCOOT,SUNRISE,-8938257.038418246,2971586.3402324654
5135,5135 Miller Dr & SW 117 Av,201,Unincorporated Miami-Dade,Fully Actuated,ATSPM,-8948148.633448504,2963807.643598287
5136,5136 Miller Dr & SW 122 Av,201,Unincorporated Miami-Dade,Fully Actuated,ATSPM,-8949087.31279072,2963850.9141767267
5137,5137 Lincoln Blvd & SW 117 Av,171,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8948144.767322589,2953885.6952921557
5140,5140 Douglas Rd & Minorca Av,63,Coral Gables,SCOOT,SCOOT,-8933916.58349231,2968560.8680613753
5141,5141 SW 113 Pl & SW 104 St,165,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8947670.766704401,2958520.842129138
5143,5143 Old Cutler Rd @ SW 13500 Blk,168,Pinecrest,Traffic Responsive,SUNRISE,-8937983.282639684,2955232.2681477303
5144,5144 Galloway Rd & NW 17 St,212,Doral,Traffic Responsive,SUNRISE,-8943049.201121144,2973083.053714653
5145,5145 SW 122 Av & SW 6 St,0,Unincorporated Miami-Dade,SCOOT,ATSPM,-8949286.677093172,2969684.853851611
5146,5146 Bird Rd & SW 147 Av,52,Unincorporated Miami-Dade,SCOOT,SCOOT,-8953611.684213368,2965502.7455490995
5147,5147 Bird Rd & SW 144 Av,52,Unincorporated Miami-Dade,SCOOT,SCOOT,-8953165.015869755,2965514.043573243
5148,5148 Caribbean Blvd & Marlin Rd,176,Cutler Bay,Fully Actuated,SUNRISE,-8944166.711885735,2947250.2877512528
5149,5149 SW 117 Av & SW 17 St,210,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8948328.344294855,2968614.783161742
5150,5150 SW 157 Av & SW 296 St,180,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8955084.593584267,2936301.99102244
5151,5151 Colonial Dr & SW 112 Av,172,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8947200.212537648,2952122.3827006756
5152,5152 SW 117 Av @ SW 2000 Blk,210,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8948315.152935196,2968407.3306276836
5153,5153 SW 122 Av @ SW 8800 Blk,164,Unincorporated Miami-Dade,SCOOT,ATSPM,-8949397.662625492,2960162.888367464
5154,5154 SR- 821 NB & NW 41 St,266,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8948518.78188734,2975776.5912859556
5155,5155 SR- 821 SB & NW 41 St,266,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8948817.587890917,2975780.9254549323
5158,5158 Okeechobee Rd & NW 121 Way,147,Hialeah Gardens,SCOOT,SCOOT,-8945869.217706393,2984644.1760379756
5159,5159 San Simeon Way & NE 215 St,89,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8927202.166954344,2995755.894071339
5160,5160 South River Dr & NW 121 Way,147,Hialeah Gardens,SCOOT,SCOOT,-8945925.223655406,2984597.5144118653
5161,5161 Okeechobee Rd & SR-821 SB,147,Unincorporated Miami-Dade,SCOOT,SCOOT,-8948678.109021734,2986972.7485665795
5162,5162 Bob Hope Rd & NW 15 St,144,Miami,Traffic Responsive,SCOOT,-8928952.413251827,2973012.996674992
5163,5163 South River Dr & NW 116 Way,279,Hialeah Gardens,SCOOT,SCOOT,-8945288.210114487,2984073.020616183
5164,5164 SW 92 Av & SW 8 St,0,Unincorporated Miami-Dade,SCOOT,SCOOT,-8943871.175335603,2969613.940391491
5165,5165 Curtiss Pkwy NB / Cross St / Reinette Dr,61,Miami Springs,Fully Actuated,SUNRISE,-8937095.405060286,2976683.4238253236
5166,5166 Rutland St & NW 22 Av,42,Opa-Locka,Fully Actuated,SUNRISE,-8931819.678281745,2987535.2406032877
5167,5167 Sunset Dr & SW 113 Pl,237,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8947502.77557404,2962060.904044586
