ASSET ID,DESCRIPTION,CONTROL SECTION,MUNICIPALITY,INTERSECTION TYPE,Intersection Type,x,y
3085,3085 NW 72 Av & NW 12 St,94,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8940350.306821046,2972176.9755331655
3086,3086 Opa-locka Blvd / Perviz Av / Sinbad Av,101,Opa-Locka,Fully Actuated,SUNRISE,-8933203.927244203,2986654.1094283783
3088,3088 NW 131 St / NW 12 Av / NW 13 Av,102,North Miami,Fully Actuated,SUNRISE,-8930008.323149795,2985995.023702528
3090,3090 US - 1 & SW 124 St,0,Pinecrest,SCOOT,SCOOT,-8942172.318567852,2956432.771130139
3091,3091 SW 97 Av / SW 12 St / SW 14 St,217,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8944752.902513133,2969068.718783975
3092,3092 NE 19 Av / NE 178 St / NE 179 St,137,North Miami Beach,Fully Actuated,SUNRISE,-8923663.873599896,2991682.7888827617
3099,3099 NW 32 Av & NW 103 St,221,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8933475.923061617,2982715.255540135
3100,3100 I- 95 NB & NW 135 St,32,North Miami,Traffic Responsive,SCOOT,-8928856.2944375,2986494.811028827
3101,3101 NW 7 Av & NW 135 St,32,North Miami,Traffic Responsive,SCOOT,-8929078.651780775,2986486.4023966007
3103,3103 SW 187 Av / SW 306 St / SW 306 Ter,185,Homestead,Fully Actuated,SUNRISE,-8960522.93921454,2935106.797003269
3104,3104 Coral Way / Douglas Rd / Galiano St,63,Coral Gables,SCOOT,SCOOT,-8934032.91903936,2968115.0174719384
3105,3105 Coral Way / Salzedo St / LeJeune Rd,63,Coral Gables,SCOOT,SCOOT,-8934686.071680056,2968076.4407075066
3108,3108 NW 2 Av & NW 199 St,133,Miami Gardens,SCOOT,SCOOT,-8928456.641880821,2993764.664262473
3111,3111 Killian Dr & Ludlam Rd,168,Pinecrest,Fully Actuated,SUNRISE,-8939219.98874904,2957895.2794809844
3113,3113 LeJeune Rd / SW 16 St / SW 17 St,64,Coral Gables,SCOOT,ATSPM,-8934832.371094441,2968991.2933687954
3117,3117 LeJeune Rd & Valencia Av,64,Coral Gables,SCOOT,ATSPM,-8934795.420815863,2967862.970765849
3120,3120 Ponce De Leon Blvd / Mendoza Av / Zamora Av,63,Coral Gables,SCOOT,ATSPM,-8934380.202454787,2969021.331790741
3121,3121 Ponce De Leon Blvd / Minorca Av / Navarre Av,63,Coral Gables,SCOOT,ATSPM,-8934366.938737461,2968669.8380227075
3124,3124 LeJeune Rd & NW 25 St,11,Unincorporated Miami-Dade,SCOOT,SCOOT,-8934991.395439819,2974145.4161339668
3125,3125 LeJeune Rd & NW 31 St,11,Unincorporated Miami-Dade,SCOOT,SCOOT,-8935003.667300483,2974760.5292909723
